beta_3,beta_4,sigma_3,sigma_4,time
-3.0797468194422085e-15,-1.0164739258483994e-14,1.2887235202559902e-13,1.2888439216355802e-13,11839947.907836158
-7.205787594109383e-15,-7.2975855580147155e-16,1.3680678921831347e-13,1.3679013160437438e-13,11841072.831087364
-1.2713434972923943e-16,-3.861086708131621e-16,1.2979128052777528e-13,1.2980701413958034e-13,11842197.64715314
8.372620011418855e-15,-1.2968317052032635e-14,1.4854354867056475e-13,1.4853331504535076e-13,11843322.718934128
2.8589452848941638e-15,-1.2370081483163641e-14,1.435852301933416e-13,1.436117574131292e-13,11844447.85088019
6.096769118373036e-15,1.7031478110570354e-15,1.1654752697128767e-13,1.1655684916763248e-13,11845572.546125595
-1.642499938181012e-14,-1.051721811844631e-14,1.2469138631813414e-13,1.2467256274584607e-13,11846697.562130257
-5.595413666717686e-16,1.2931263414482659e-14,1.397267925231592e-13,1.3972365469295712e-13,11847822.531558458
1.1104033208948274e-14,-2.2265346265170776e-14,1.292434096195942e-13,1.29263292129873e-13,11848947.479281753
-1.5118354552737616e-14,4.685719397922197e-15,1.2865538661806885e-13,1.286678504426617e-13,11850072.315807004
-3.4321718324729586e-15,-4.408833337780864e-15,1.1189583088151723e-13,1.1188965799971395e-13,11851197.153483966
-5.918780079479431e-15,-9.621010811479624e-15,1.3846661310151157e-13,1.3847565989901854e-13,11852322.28794774
-2.4206751738943355e-15,-3.556801349719561e-15,1.5364415660009058e-13,1.5363572751747332e-13,11853447.195275927
-1.1643015314950441e-14,-8.019529715355379e-16,1.156528178887174e-13,1.1565114427720296e-13,11854572.109012289
-3.3550713683060885e-15,-1.2507054519781683e-14,1.0754009482371786e-13,1.0754834428748126e-13,11855697.137338573
1.3351838653791108e-14,-4.764417763824222e-16,1.5254975536782655e-13,1.5254745035189945e-13,11856821.996227624
1.9322956597507336e-15,-9.829738905271786e-15,1.281204499659835e-13,1.2814047193002646e-13,11857946.932669196
-7.928019331050162e-15,-8.937906740378952e-15,1.261246504303046e-13,1.2613225081061686e-13,11859071.95013404
3.393447879717843e-15,-1.6479341521506742e-15,1.0791785886572707e-13,1.0792386438592408e-13,11860196.862237712
6.5196294953352894e-15,1.2741274742911238e-14,1.199602382228607e-13,1.199288322934098e-13,11861321.77273836
-7.178634124360033e-15,3.067078115670369e-15,1.2581210982565493e-13,1.2584165450136275e-13,11862446.758985426
-2.977134065110227e-14,-1.714870989170468e-15,1.0584625679249768e-13,1.0583876158533027e-13,11863571.657883829
-1.617714181889351e-14,7.559958374480284e-15,1.1230493132750426e-13,1.1231109896377006e-13,11864696.644153424
-1.5047343140327275e-16,-1.612888286162674e-14,1.1588968007860054e-13,1.158892980275359e-13,11865821.509540623
1.2818583454139945e-14,1.3717821348852386e-14,1.2724344276325145e-13,1.2723367456647868e-13,11866946.495722912
9.237761340268184e-15,7.657756110746995e-15,1.0644244656663777e-13,1.0643924559091263e-13,11868071.531551016
-9.967155860595136e-15,-4.811927487706808e-15,1.2839918009725086e-13,1.2839088968352574e-13,11869196.32819201
-3.385203945113088e-15,-3.957264205353025e-15,1.392475689811652e-13,1.3925882021713344e-13,11870321.372299926
-5.159612125026092e-15,1.566852475812742e-14,1.212814810229145e-13,1.2123920658751793e-13,11871446.251617951
4.441628514316107e-15,-2.049430909057863e-14,1.2707500223970146e-13,1.2706372818514874e-13,11872571.27885791
2.6101210337170997e-15,-1.8522123442620844e-14,1.237555998989342e-13,1.237508815382546e-13,11873696.221357457
1.4218488236517951e-15,-1.2450376776792817e-14,1.1928702439814453e-13,1.192855520925831e-13,11874821.07275426
6.046896106839238e-14,3.8858305473602976e-14,9.699489487146485e-13,9.700450714020898e-13,11875945.81250332
-1.4444570023216685e-15,-1.2685137165179582e-14,1.2789138594939861e-13,1.2790813958390562e-13,11877070.966480894
9.338049382308537e-15,4.855355364791899e-15,1.2295589835670307e-13,1.2296666602696237e-13,11878195.910361517
-2.3568776681341035e-15,-1.9560426724138355e-15,1.256442260102398e-13,1.2563360875535597e-13,11879320.810247682
-5.3468561966948355e-15,1.2763862808793785e-14,1.231274700426142e-13,1.2314056418174027e-13,11880445.810163012
1.4224845099732046e-14,-2.0244111244016166e-14,1.6126344018656108e-13,1.613077728232431e-13,11881570.750403745
-3.408393212515304e-15,2.17724473333772e-15,1.2336073447816512e-13,1.2336715040941147e-13,11882695.66506228
-1.2557286846233827e-15,-5.632183966704361e-16,1.2041960067931312e-13,1.2042941355736206e-13,11883820.559072137
1.873464051670023e-14,-8.271010694697599e-16,1.2881578742657618e-13,1.2880222398610165e-13,11884945.542215412
6.865923700595387e-15,-4.661582238472758e-15,1.3525578093405104e-13,1.3526392951598737e-13,11886070.52713726
3.948242819431524e-15,6.493736743465429e-16,1.0967633768922375e-13,1.0965404373844704e-13,11887195.522394696
4.25469408134576e-15,1.4288981077475745e-14,1.294938709966694e-13,1.2949637376970054e-13,11888320.511768205
1.0187011383991129e-14,-3.620191820042052e-15,1.1865487235438493e-13,1.186336868267839e-13,11889445.322697857
-8.485618915808744e-15,-9.467619078928642e-15,1.2657036618681128e-13,1.2657795668823915e-13,11890570.19216938
-5.8729278383620764e-15,-1.2758207476591832e-14,1.1706219522957084e-13,1.1708903457983053e-13,11891695.115823844
-1.0409107523258374e-14,6.895859672992779e-15,1.2386567762133678e-13,1.2385926275601686e-13,11892820.177442469
-6.225135827744655e-15,2.7408283446214863e-15,1.3833337958078018e-13,1.383205247412138e-13,11893945.006018294
-1.1264379477175431e-14,-6.905073426612063e-15,1.1082660418059406e-13,1.1080560873421445e-13,11895070.050144339
-1.1142979897835158e-14,-4.918839776634456e-15,1.3031372753824375e-13,1.3031769209357817e-13,11896194.94545918
4.842593139256071e-15,-2.7785469560257092e-15,1.302760616599892e-13,1.3027981479525893e-13,11897319.871226106
3.4613640167856087e-15,9.132690216618313e-16,1.300625890459757e-13,1.300435589006337e-13,11898444.8442241
2.0478901745111368e-15,-1.2896560167971384e-15,1.2584493808699233e-13,1.2586641314104208e-13,11899569.737752706
-8.121697990933607e-15,7.645642566108033e-15,1.192289971493985e-13,1.192264908874297e-13,11900694.711661877
6.921275299204233e-15,3.272890152528009e-15,1.3485928262566657e-13,1.3487400735061742e-13,11901819.664802138
-1.32993073720802e-14,5.222786048838543e-16,1.1193327204681453e-13,1.1193038276836777e-13,11902944.55108747
1.7323405304896388e-15,6.909656556466515e-16,1.231485944230755e-13,1.2317428954798615e-13,11904069.537751634
-7.535410685415882e-15,1.2950313324527607e-14,1.1953285891406585e-13,1.1953969638374798e-13,11905194.452586025
9.577353055586907e-15,-5.811031366015534e-15,1.2325417020548314e-13,1.2323396765491116e-13,11906319.404623207
9.229838474999997e-15,1.665430718253055e-14,1.4609528483840874e-13,1.4610276887041442e-13,11907444.373578453
-4.595957988613556e-15,3.3078272135143257e-15,1.2531101861731956e-13,1.253065515663386e-13,11908569.240454553
1.764974288448932e-14,-9.273119002708809e-15,1.108148233595371e-13,1.1081400754168986e-13,11909694.222597051
-5.816247908672236e-15,-3.95296741190331e-15,1.283302130234094e-13,1.2831590366103738e-13,11910819.18490495
-1.555831867280582e-14,8.51627554914641e-15,1.4877527546430313e-13,1.4880339047220067e-13,11911944.109378846
-3.040513500032455e-15,-6.4424898968123215e-15,1.08307712888465e-13,1.0830594891308959e-13,11913069.103097199
3.4082461713614982e-15,1.0598846688462402e-14,1.4039419133188593e-13,1.4040280421052101e-13,11914194.03825837
-3.596300030104228e-15,-6.935194919432552e-15,1.1669411811087288e-13,1.167066210585097e-13,11915319.032169767
4.429140969252881e-15,8.99208566661301e-15,1.146296100679385e-13,1.146272322907307e-13,11916443.826924339
1.0670075456493842e-14,-1.1545868525558674e-15,1.3791194228444184e-13,1.3791775199727562e-13,11917568.852739053
-1.2774271193994793e-15,-1.8158466335284376e-14,1.3728495125464063e-13,1.3728235526468743e-13,11918693.736515136
-1.904659430455055e-15,-5.429893975920323e-15,1.1502240630060592e-13,1.1501856854176872e-13,11919818.731132258
1.1540784181205494e-15,-1.2069051410918762e-15,1.2555627543633918e-13,1.25556833052107e-13,11920943.624019863
-1.446644871303573e-15,2.137050816834907e-15,1.1974528489064768e-13,1.197403373632077e-13,11922068.629534138
1.7657768634550727e-14,4.906841159326591e-15,1.3516813337328322e-13,1.3517224074124056e-13,11923193.480981715
-1.9397145941077285e-14,4.146360600018128e-15,1.2644960909120256e-13,1.2642623849310986e-13,11924318.591969667
2.053955389997537e-14,-1.5575496451629334e-15,1.22507977684088e-13,1.2249813507006526e-13,11925443.409237355
-1.0671402654267458e-14,-5.7434788149059846e-15,1.2948917831457081e-13,1.295031005708383e-13,11926568.266511306
3.3865054621121466e-15,-1.2718133531238862e-14,1.1010614487370075e-13,1.1010628472351916e-13,11927693.288473263
4.8650913421972104e-15,8.226463195337057e-15,1.2872746485905337e-13,1.2872483289543437e-13,11928818.269339181
7.31501118381612e-15,-1.3300931124887724e-14,1.348168326766523e-13,1.348134849100432e-13,11929943.177958319
4.264424402828395e-15,-1.6672410688776035e-14,1.2526441657233848e-13,1.2526643203722178e-13,11931068.12961816
-1.483992684235676e-15,-1.1282123746559493e-14,1.5675975710565134e-13,1.5673803492211843e-13,11932193.078250797
1.4280228114025045e-15,-1.3284674623951608e-14,1.3939034935910837e-13,1.3939590408218388e-13,11933317.944008036
-8.854316632612462e-15,1.4322781163587547e-14,1.2703346850442957e-13,1.2701941543603541e-13,11934442.89975369
-3.492621562142565e-15,1.0574572506508613e-15,1.3144294036187137e-13,1.31424729266619e-13,11935567.917185154
1.396504736529246e-14,6.352241782919639e-15,1.1086027189594676e-13,1.1085765379831218e-13,11936692.803781543
1.3814444002428633e-14,-1.718494583394711e-14,1.3610311606045274e-13,1.3611992887703358e-13,11937817.791402759
-1.8128488642145205e-14,2.6856610661881923e-15,1.4836473252737787e-13,1.483644661397485e-13,11938942.751681615
1.684076046104667e-14,1.4839070791581996e-15,1.2925630780337366e-13,1.2923806455923065e-13,11940067.57727196
-4.7563173309702315e-15,1.6866855733555432e-14,1.2957799369732673e-13,1.295907919583644e-13,11941192.537307058
1.421097235781325e-14,-6.717831753120528e-15,1.2666950844618714e-13,1.2669928131934786e-13,11942317.518367557
-8.487398887024817e-15,7.748305354353349e-15,1.1830998482914396e-13,1.1833342375435212e-13,11943442.491959378
-2.604588831349487e-15,5.338430626180145e-15,1.1347942238112015e-13,1.1346966767181505e-13,11944567.369277943
-2.5035633882776005e-16,-1.0554212661623735e-14,1.2320688635608447e-13,1.2320602200252704e-13,11945692.40240081
6.3081593862390635e-15,3.403712434681862e-15,1.51860632519592e-13,1.5185497417681602e-13,11946817.326257613
3.361084542834486e-16,9.798579540177191e-15,1.2092679987494784e-13,1.2092687325833415e-13,11947942.13953022
1.3238451572100795e-15,-1.3736643057730001e-14,1.0843101734261158e-13,1.0843018947609686e-13,11949067.18966382
-5.388731456691906e-15,1.4938827941698828e-14,1.2188095588890944e-13,1.2187252725637497e-13,11950192.155858044
-1.228740469438592e-14,-7.378651382469558e-15,1.1674628153399124e-13,1.1676021365902854e-13,11951317.071315572
6.736756967625554e-16,5.580652292339654e-15,1.2829525825965825e-13,1.2828894258559814e-13,11952441.948396817
3.1382231889737936e-14,-1.4178953414448795e-14,3.7355607311719645e-13,3.735614574980413e-13,11953567.427927474
-1.3086328573483655e-14,1.4861558017704962e-15,1.216962157119316e-13,1.216759656634286e-13,11954693.035535805
1.7000836930426404e-15,2.1344030441035892e-14,1.1541747302502756e-13,1.154089481453865e-13,11955817.979190229
1.2661125845111761e-14,-1.2068450693426344e-14,1.175534493664015e-13,1.175539575878293e-13,11956942.81855976
3.2790589882160323e-15,6.481571215080707e-15,1.1311284115104152e-13,1.1311208954255459e-13,11958067.95354463
2.6440841731181118e-15,-2.366939508425735e-14,1.2618724346287103e-13,1.2620293290124757e-13,11959192.782640671
-3.873514881128598e-15,8.204373177284087e-15,1.5639370185603865e-13,1.5640888133765469e-13,11960317.754212037
-6.819733899559743e-15,2.420222409088849e-15,1.1917781646358144e-13,1.1918931093436882e-13,11961442.63033697
1.3426746559406655e-15,-2.3061204131971525e-14,1.2561312252465547e-13,1.2560912664419217e-13,11962567.620191198
-6.193941374803947e-15,1.7057213381975962e-15,1.1059115119301147e-13,1.1060419879842702e-13,11963692.471512327
4.3541418664825345e-15,-1.7976378041644923e-15,1.1988222460746265e-13,1.1987936685312373e-13,11964817.519484418
-1.1015975601204299e-14,2.3375138736656462e-15,1.510248240108427e-13,1.5104904001559483e-13,11965942.449110396
-2.7320076419326363e-15,1.444406553962257e-14,1.2258342727588436e-13,1.2256609164773465e-13,11967067.382919801
-1.1069622553961477e-14,9.308755038736603e-15,1.4537004100867192e-13,1.4539058153567507e-13,11968192.37125354
7.747842780640371e-15,-1.5312869444157704e-15,1.4090257029092505e-13,1.4090511440785034e-13,11969317.228867417
-7.25508219636048e-15,2.1363278193540542e-16,1.094367409147923e-13,1.0943352116509223e-13,11970442.175528266
7.539591685363746e-15,5.889385255196339e-15,1.2875571523062463e-13,1.2875597347475162e-13,11971567.144095343
4.985818270664284e-15,2.2774422783913267e-14,1.4452318327555824e-13,1.4453095364300874e-13,11972692.100308774
1.625565947084915e-15,-5.262814729049597e-15,1.2881726509043674e-13,1.288261945082414e-13,11973816.973782288
1.3306111398178959e-14,-1.3675467706122313e-14,1.2006349596437908e-13,1.2005261263663129e-13,11974941.935166093
7.773010906742033e-15,1.0520014083640899e-14,1.6319110592511759e-13,1.6318880445293354e-13,11976066.871211106
-5.41472637023164e-15,4.832691221889039e-15,1.0751239825006509e-13,1.0752357040339045e-13,11977191.821441894
6.4754364849134415e-15,1.27680699774547e-15,1.2451372443942776e-13,1.2450776188196367e-13,11978316.778531656
-2.2751540377465315e-14,3.0374043646010746e-15,1.0963578477987047e-13,1.0964920753282405e-13,11979441.74007712
-1.3817525156607376e-15,-1.7681412136003962e-15,1.1732596183234593e-13,1.1733011908800674e-13,11980566.638491288
1.6886473506287813e-14,7.737556503485244e-15,1.1496364883171266e-13,1.1494483307623428e-13,11981691.587945564
3.98367482826228e-15,5.2048014792743066e-15,1.4044052598087806e-13,1.4046319349353722e-13,11982816.502384722
-1.2567528297759138e-15,1.4192544522504512e-14,1.166243181523133e-13,1.166182987327656e-13,11983941.448148103
-5.110132654215827e-15,-1.6454777561501982e-14,1.4340644497766372e-13,1.4341044606684116e-13,11985066.42766626
-2.9865288915119184e-15,1.1494055269348821e-14,1.2596640039172693e-13,1.2596587810295914e-13,11986191.333957829
-5.261212084070917e-15,2.0804494806289113e-15,1.3168354451364952e-13,1.3166409457703754e-13,11987316.252455933
-1.0530630479436468e-14,-4.641901384220887e-15,1.1740878737336582e-13,1.1741556447056473e-13,11988441.151310218
1.0069400639926272e-14,-7.014872119127027e-15,1.188500317198366e-13,1.1885393101065227e-13,11989566.21218004
-3.976450374333818e-15,-2.8302552617180424e-15,1.2065507439745516e-13,1.2066428897467556e-13,11990691.140353968
1.4117294606984955e-14,-1.60341760534542e-14,1.4296578911898528e-13,1.4296486453635563e-13,11991815.976694606
-8.882975577177607e-15,-9.18604034021531e-15,1.1471951192160197e-13,1.1471510239054747e-13,11992941.072735345
-3.806104526127669e-15,-1.7353545619876104e-14,1.1269317028298129e-13,1.1268764305131781e-13,11994065.934322437
-2.0330068407336085e-14,-1.831502488679642e-15,1.488020147976887e-13,1.487719782960557e-13,11995190.839566842
-8.03191133933845e-15,1.966298149306123e-14,1.4901094109621477e-13,1.4901180325910743e-13,11996315.89005749
-1.9707958607186952e-15,5.016127232231788e-15,1.3185957102130325e-13,1.3184458449258073e-13,11997440.731862359
1.7560295363834858e-14,-2.0302576487673187e-16,1.2427949387130296e-13,1.242667807745563e-13,11998565.635354012
1.1234036679507598e-14,-7.20486863939545e-15,1.399604755188313e-13,1.3995619292173312e-13,11999690.652914831
4.0544922321181607e-16,4.5069629032109554e-15,1.292031220336704e-13,1.291953374494421e-13,12000815.615974655
4.0984190037124585e-16,1.2836860365494442e-14,1.2680652134085277e-13,1.2681901379520426e-13,12001940.475666355
-5.3977561714293776e-15,-8.402678430324263e-15,1.1052274422036982e-13,1.1051088713373616e-13,12003065.444489598
2.537160961640794e-15,8.123307449214929e-15,1.4785985445758865e-13,1.4786986582147219e-13,12004190.375654645
-9.133056218618651e-15,-2.989188053945283e-15,1.305500140120235e-13,1.305645965354151e-13,12005315.322306661
-3.618320658668733e-15,1.9066953632706422e-15,1.2215244635282534e-13,1.221488296923896e-13,12006440.306657273
1.0430898240482804e-14,8.448202230950415e-15,1.2485067986657267e-13,1.248467078097297e-13,12007565.19950166
9.726427076288901e-15,1.9733390108793204e-15,1.1427781703882986e-13,1.142660789340379e-13,12008690.057276668
2.6355861329998785e-15,-6.98141796336201e-15,1.1084152236358758e-13,1.1084008022910156e-13,12009815.095590105
5.481567158819228e-15,-3.952020128229576e-15,1.3262259810241358e-13,1.3262333877363222e-13,12010940.055607103
5.686332079470015e-16,-1.0892978661032133e-15,1.110114319349505e-13,1.1100989556387145e-13,12012065.016429733
5.540084684244764e-15,-6.027440661349286e-15,1.5907000760269138e-13,1.5905028959269334e-13,12013189.877105702
2.7679694059768946e-15,2.876580166824637e-15,1.1269163563455541e-13,1.1270188780472255e-13,12014314.832985742
1.8317964208286386e-14,-7.17630759554778e-15,1.1087152203255089e-13,1.108557372781203e-13,12015439.695941951
-1.475956628442559e-14,4.397575195274578e-15,1.1917745215129103e-13,1.1918663924929706e-13,12016564.657809025
1.4191171363358311e-14,1.4722804271880255e-15,1.1773758306089362e-13,1.1771867279014746e-13,12017689.7126764
2.1085266802140055e-15,-1.3044397888797196e-14,1.237298088735981e-13,1.2373428495772786e-13,12018814.661796838
-1.2310916940417515e-14,1.3604878255032547e-14,1.1661065503307257e-13,1.1661640524155602e-13,12019939.63361883
-1.6313309442916907e-15,-7.19330325835053e-15,1.1888750129874044e-13,1.1887965175886868e-13,12021064.577980991
1.5224157546399833e-14,1.0235418105585648e-14,1.331146293530764e-13,1.3312991163930866e-13,12022189.515469015
-1.093175332683299e-14,-9.050128521039244e-15,1.1007066211524187e-13,1.1009046821972588e-13,12023314.507815043
-1.431508673700958e-15,8.215015032664401e-15,1.5935456841849178e-13,1.5937573393117253e-13,12024439.227086633
2.8632863207244787e-15,6.158648893064424e-15,1.2628705652160322e-13,1.262867466988804e-13,12025564.272600854
1.4209476760283235e-15,-1.4089937355275682e-15,1.176653350662802e-13,1.1766823052531525e-13,12026689.278758937
-4.827029165403781e-15,-4.224078637009659e-15,1.1351131444229513e-13,1.1349654126474744e-13,12027814.250248723
1.5706177214754176e-14,1.9773724422621044e-15,1.2673285515037772e-13,1.2674137995005912e-13,12028939.139466796
-3.920178729153415e-15,-1.1879121366490941e-14,1.2051761286545392e-13,1.2052367232923035e-13,12030064.015348675
-1.841385536282043e-15,2.0864041211548302e-14,7.354623166630438e-13,7.355993921947021e-13,12031188.954769243
-5.441782508851705e-15,-1.2104271469867573e-14,1.4031011905442297e-13,1.4033971529598944e-13,12032313.878736582
-4.50171524043152e-15,-1.1918958111311143e-14,1.266583476217969e-13,1.2666837184493024e-13,12033438.780343903
2.4226675472385625e-15,3.777235204372706e-15,1.2759903129069172e-13,1.2758290574476721e-13,12034563.865665877
-1.4742134549192665e-14,1.8678002508553116e-14,1.2756362066884274e-13,1.2757597501370727e-13,12035688.68728006
1.3151330848136986e-15,2.837153541757681e-15,1.1787095942772053e-13,1.1786688142533174e-13,12036813.690781293
1.6868508236827143e-14,-2.004767503233872e-14,1.1850877317414813e-13,1.185228980647579e-13,12037938.46980015
-1.9631446835268784e-14,-9.526181733030454e-15,1.5319077431294233e-13,1.5319766229827447e-13,12039063.564224394
-2.357841006395249e-15,1.901493376795958e-16,1.3423272414499444e-13,1.3421278998833822e-13,12040188.442597978
2.4223902016287953e-15,-1.3120677712397018e-14,1.3273773077783318e-13,1.3272224208372177e-13,12041313.46784337
9.442884094209726e-15,6.6817742585573175e-15,1.2753483787752394e-13,1.275370408525232e-13,12042438.380811123
-4.21806246420606e-15,-1.6217236104638977e-14,1.4450965364101145e-13,1.4448649750533103e-13,12043563.362254003
4.213249234561723e-15,-3.993437702700726e-15,1.4305885567952522e-13,1.4307532518796178e-13,12044688.25447103
-4.3322236088031175e-15,-9.345555043438487e-15,1.3195449430394444e-13,1.3194008310682306e-13,12045813.580566749
9.351751897111055e-15,1.4067427463701737e-14,1.3041040686011192e-13,1.3041721484564298e-13,12046939.279154893
-1.2933391077944263e-14,1.2369695947516863e-14,1.2749213898989303e-13,1.2750676137666874e-13,12048064.220505474
-7.939098878069134e-15,7.276755735022583e-15,1.3555282472702273e-13,1.355538268382521e-13,12049189.175600003
-3.178668656856309e-15,-5.32088054076482e-15,1.3091632927199264e-13,1.309306190407745e-13,12050314.066697061
-9.415654106624354e-16,-2.7995363701532956e-16,1.2197755216401702e-13,1.219751463512237e-13,12051439.079136074
-8.916078667976643e-15,-8.511058165676932e-15,1.129985011986865e-13,1.1299385550166112e-13,12052563.958295573
3.083598731923519e-15,-5.1352525599689405e-15,1.0248353793523042e-13,1.0248868130810115e-13,12053688.911161358
1.493751867319802e-14,-7.860836350042956e-17,1.3797210038409309e-13,1.379716297352444e-13,12054813.745512038
2.4371926860898886e-14,-1.0915119264724981e-14,1.2632688634321666e-13,1.2632161781894151e-13,12055938.654905632
-1.1313584446225283e-14,-4.003756988887221e-15,1.262912274442912e-13,1.2628433076946455e-13,12057063.709691316
-2.387583858112597e-14,9.870052931584768e-15,1.235545557553187e-13,1.2354952168200945e-13,12058188.70892047
2.097833720785135e-14,6.444531084854386e-15,1.2906530516085074e-13,1.290602460154773e-13,12059313.603204472
-5.143622345315293e-15,9.986571743916425e-15,1.3669474832385545e-13,1.3671197549483632e-13,12060438.540777795
8.978035159992437e-16,5.527532449728482e-16,2.5982294952680057e-13,2.598263186770885e-13,12061563.496063808
-9.565135904732409e-15,1.5617841557828646e-14,1.4636699563967353e-13,1.463791998413711e-13,12062688.374738
5.289096299074746e-15,9.810331369451407e-15,1.7371157720296663e-13,1.737048707264948e-13,12063813.348477667
8.861285672897533e-15,6.51258172098866e-16,1.7055114442761876e-13,1.7055626270070537e-13,12064938.380587272
7.879578861325517e-16,-1.1112864185542005e-14,1.3396318459651988e-13,1.3397863514777818e-13,12066063.22644478
-1.5443231013784152e-14,8.236401781520693e-15,1.5394065425380093e-13,1.539335820721589e-13,12067188.261104632
-9.872647760398816e-15,-9.50840873858345e-16,1.793659468352227e-13,1.7938869768748974e-13,12068313.15535749
1.0477234774209602e-15,8.968000608407068e-15,1.3817656419589099e-13,1.3817874157650716e-13,12069438.071241684
1.1760406360911942e-14,1.2047293572960292e-14,1.4783504362487514e-13,1.4783021202698987e-13,12070563.027767858
-7.225070679095746e-15,3.961418138517534e-15,1.38454540795232e-13,1.3844779216995813e-13,12071688.065125804
1.7921309146240826e-15,7.89782608908708e-15,1.2848607638708174e-13,1.284683955591415e-13,12072812.8800804
2.844277578345067e-14,9.901588715044971e-15,1.3736814163528905e-13,1.3734327910361613e-13,12073937.919397043
-1.497262078778421e-14,1.0123361859595508e-14,1.2742426983536556e-13,1.2744149531521365e-13,12075062.770754205
-8.630799252582772e-15,-1.5794386788125624e-14,1.355674927190988e-13,1.355624264709042e-13,12076187.636233322
-1.5240196460933645e-14,-2.7733274301207822e-15,1.7890603637880485e-13,1.7889219047127313e-13,12077312.573592428
8.616407402016162e-15,2.26714025629205e-15,1.6209536793556315e-13,1.6208783771215482e-13,12078437.66758983
5.19502904089947e-15,7.921705263316865e-15,1.2960953726802047e-13,1.2959754156625075e-13,12079562.504035862
4.483941104318676e-16,-1.2865732866019037e-14,1.444761903804669e-13,1.4448025434635878e-13,12080687.448448643
6.348720197894804e-15,7.345427893701704e-15,1.5278764190478455e-13,1.5279372764165725e-13,12081812.461213777
-7.112440408691821e-16,-1.0198846365987648e-14,1.5819107217879876e-13,1.581800409455505e-13,12082937.407022106
-1.9107147108772278e-14,-1.7465353981186154e-14,1.9742358249391208e-13,1.9743102160014974e-13,12084062.282309983
-1.2953334119518792e-15,-4.929298661679872e-15,1.347299333048232e-13,1.3471063672700295e-13,12085187.208907668
4.1921650438827424e-16,-1.5510317598792388e-14,1.417157857177569e-13,1.4170500554600718e-13,12086312.222758375
-5.125231987098798e-15,-4.852607564533174e-15,1.4349052046393007e-13,1.4349806002185063e-13,12087437.151368082
1.2276008601594564e-14,4.344211246711057e-15,1.2841588306278385e-13,1.2843651211435386e-13,12088562.071330018
-1.8961166025235932e-14,4.250663723497163e-15,1.351865429960761e-13,1.3519001902850997e-13,12089687.025030518
4.144750159643383e-15,6.021110150621697e-15,1.329969496569451e-13,1.3299185418400985e-13,12090811.990859123
-4.737079989453734e-16,1.039112339543275e-14,1.5585989986120592e-13,1.5587078133284235e-13,12091936.867245117
6.944864910143992e-16,-1.5179865583194496e-14,1.3638046617439051e-13,1.36355225912863e-13,12093061.767925153
-1.1553461134446448e-15,1.5484748339460335e-14,1.4879574013109042e-13,1.4881706925980305e-13,12094186.771092908
-1.2126371308694359e-14,1.1178425620598852e-14,1.3797780725267344e-13,1.3798943683871414e-13,12095311.715936443
2.860822073300681e-15,-8.576720766344086e-16,1.2909255463806434e-13,1.290938966858364e-13,12096436.704802848
-1.5095427260451582e-14,-1.1095092559556161e-14,1.3472474344221252e-13,1.3471812025557603e-13,12097561.549697986
5.961149588361565e-15,1.271730462991011e-15,1.602685141695945e-13,1.6028136860899497e-13,12098686.547508094
-6.13128703987855e-15,4.280826345238542e-15,1.364318192084479e-13,1.3644904668347593e-13,12099811.425210759
1.2790992327055407e-14,2.0219838612368498e-15,2.2345007869296548e-13,2.2344209774881201e-13,12100936.362652862
1.052000941987843e-14,1.2111714951846227e-14,1.5231189196230108e-13,1.5230910862132507e-13,12102061.310789049
-1.703862122222082e-14,-1.5134428225412206e-14,1.2814944271276463e-13,1.2812795432869124e-13,12103186.32103113
-1.248156573239894e-14,1.840926316481163e-14,1.3532930866352607e-13,1.3534924696767214e-13,12104311.21080602
4.526326212344996e-15,-4.586508605067849e-15,1.1802830720830324e-13,1.1804354383049044e-13,12105436.190229189
-2.0248927588385055e-14,-6.1188528454750275e-15,1.473604094419905e-13,1.473666258380029e-13,12106561.130480137
1.6558938584730798e-14,7.185530541734119e-15,1.2876596932729928e-13,1.2877482519549122e-13,12107685.997378832
6.605444107716999e-14,-2.6204861197529562e-14,8.949089183772088e-13,8.948399057203542e-13,12108811.063296853
-5.71822631838583e-15,-2.099817608354899e-15,1.377623829445165e-13,1.3775819530237623e-13,12109935.969479444
9.023257223179816e-16,3.754242514337865e-15,1.264370738249571e-13,1.2643465246585856e-13,12111060.902786477
1.6092455279349458e-15,-9.986834328772557e-15,1.3041565558583135e-13,1.3043027401376225e-13,12112185.851136481
3.1548174005278e-15,2.5372852188418665e-14,1.1896468274176864e-13,1.1897388530768077e-13,12113310.731035795
1.691660545948297e-14,3.2461010563873892e-15,1.2439278887921604e-13,1.243790387856588e-13,12114435.738116607
-6.3167159319735104e-15,-1.241808162990622e-14,1.1908461409840039e-13,1.190924321544311e-13,12115560.157699386
1.2365255121408948e-15,2.2945475371383383e-15,1.424196958184135e-13,1.4239698405731247e-13,12116685.537304685
6.511458893864645e-15,-1.039481233637284e-14,1.223247462501504e-13,1.2231270242613124e-13,12117810.497571092
2.3716138232041006e-14,1.549745091697441e-14,1.1203127128253308e-13,1.1203116147230102e-13,12118935.42697087
-1.2716911265371599e-14,-2.1973202681962643e-15,1.483152978546108e-13,1.4834622247040228e-13,12120060.374966767
1.6339601277865284e-14,3.2761412588199286e-14,1.7489530523921138e-13,1.7491924618125916e-13,12121185.409543445
2.425034253501834e-15,-1.511240572917301e-14,1.3032108750034646e-13,1.3032211918014344e-13,12122310.332154356
