Index,c_T_M,c_T_Q,c_T_X,c_T_X_1,c_T_X_2,c_T_Y,c_T_Y_1,c_T_Y_2,c_T_Z,c_T_Z_1,c_T_Z_2,c_T_u
38,-8.54965838553334e-17,1.318395471423376e-15,2.3022094598125604e-16,4.85078237253111e-16,1.3730411240473613e-16,-3.5423679957197935e-16,-3.508735981600088e-16,-3.6981243444377466e-16,8.808451562813067e-17,-1.0226640740683921e-16,3.3543737236733343e-16,-2.0088770073410438e-16
39,2.2721718655952804e-15,1.3184265840064613e-15,-2.0368128152526064e-16,2.669378425915865e-16,-3.7525992399577974e-16,-9.362805305891541e-17,1.2088135302190525e-16,-1.0870185712075444e-15,-2.0101077237238786e-17,-4.988542614074573e-16,6.020054714461555e-16,1.4601943643628712e-16
40,5.016166260585394e-15,1.3186352108495424e-15,-9.558264968467725e-17,-1.332250855100093e-15,3.553645242683516e-16,-5.070282141714338e-16,-8.463486317469465e-16,1.0643067940258391e-15,-3.702364896535031e-17,-5.769732104015162e-16,6.645819742662054e-16,-6.108766422343583e-17
41,2.5305911965112253e-15,1.3186583835295007e-15,6.31279859204079e-16,-1.521387111846944e-15,1.4160527680915888e-15,-7.096999160114853e-17,-2.1559433286388098e-16,5.986736191442165e-16,1.1626564415544178e-16,-3.611206581389759e-16,7.364810928559908e-16,-1.0962050469172838e-16
42,-7.425928000028577e-16,1.3184657697657206e-15,-3.465648151354234e-16,7.005002660161637e-16,-7.283652485280865e-16,-3.233164441249316e-16,-3.6065334093160523e-16,-1.5043525872657414e-16,5.426353885699929e-17,8.574579148559558e-16,-9.894189695794902e-16,-1.267158592067432e-16
43,-8.775707140269644e-16,1.3183518540294493e-15,1.167708818386918e-16,9.761900308004804e-16,-1.966195806087546e-16,8.22686352387517e-17,-2.7549099707847485e-17,5.907809145365765e-16,2.591160261984166e-16,7.785030180347457e-16,-4.1579780396898505e-16,9.999672179967994e-17
44,-9.915354324765598e-16,1.3184403515894803e-15,1.8473974017247062e-16,-2.640846874762248e-15,1.2151033075412789e-15,-6.684692455599599e-16,-1.3640934452170218e-15,2.5532274417219236e-15,2.0069506590906372e-16,1.5997690361320174e-16,2.53609986616204e-16,1.0677137564107651e-18
45,6.501722461631156e-16,1.3185513231039094e-15,3.5995773144183406e-16,-9.535448318126566e-16,8.388789934025033e-16,-1.8442787602788523e-16,-6.49107879115382e-16,1.9670753767878705e-15,2.8935334751388434e-16,2.666622478050971e-16,3.188369008791803e-16,5.730270023389306e-17
46,-7.33097737222673e-16,1.318456256064453e-15,-3.819660301347563e-16,1.0149642844285967e-15,-8.913082082273856e-16,-3.076706826120891e-16,-3.325671797510213e-16,-1.9238809041873216e-16,1.0164062269573976e-16,-5.595298785765591e-17,3.064161670322778e-16,-3.779608816375771e-17
47,2.0008851412207817e-15,1.3184608729653228e-15,1.237340391737381e-16,-9.07032865186501e-16,4.995980227265528e-16,2.6495192796026123e-16,6.422000459521925e-16,-1.4819727911253128e-15,-4.2533278132719664e-16,-7.897917607647144e-16,4.823184878824315e-17,1.2408577463848068e-16
48,-1.5796902538343176e-15,1.3182795276909202e-15,1.2761087103330527e-16,1.7951018787416473e-15,-4.804954397233631e-16,-1.5556071828486577e-16,-1.2670361106668234e-16,-2.8918585562863525e-16,-2.7068350898347144e-17,-1.7353984171012613e-16,1.6327148783778064e-16,-7.966862307576783e-17
49,-1.5143425431443047e-15,1.3184205413575793e-15,1.1324174835022008e-16,6.188279891150929e-16,-7.109418211228217e-17,2.2652910745614877e-16,6.572507340301562e-17,9.711730647332493e-16,-1.70213500031037e-16,7.865942260957505e-17,-4.93615888219718e-16,-2.3777659236532106e-17
50,2.2960264792678927e-15,1.3184632868590731e-15,-2.29846565791795e-16,2.4275478852085387e-15,-1.198777020330021e-15,3.1486042711050015e-16,5.727292017619335e-16,-8.793710457697533e-16,-3.2050691332331595e-16,9.718816446231061e-17,-8.632951312773573e-16,6.4197120188198e-17
