beta_3,beta_4,sigma_3,sigma_4,time
7.098069072305126e-15,7.385098203012115e-15,1.12958294944602e-13,1.1295407590280003e-13,12194029.839862738
8.721865849507091e-15,-8.68830915152594e-15,9.320685664398189e-14,9.319883409195203e-14,12196842.102146296
-3.3075832258365896e-15,-8.170694788475745e-15,8.967471972483904e-14,8.96744009058215e-14,12199654.415658912
-2.4939958711928325e-15,-3.1916354552433363e-15,8.968262429724636e-14,8.967728657524776e-14,12202466.813189467
1.745163552924333e-15,-1.300429936466172e-15,8.406450598776731e-14,8.40576029622914e-14,12205279.223243786
-4.727346647022257e-15,-7.660013898900102e-15,1.0239833945347718e-13,1.0238784824061183e-13,12208091.606397824
5.820677183119473e-16,-1.058760667440133e-15,9.442268022029923e-14,9.442836183568541e-14,12210903.918893214
9.078280614858048e-15,-2.9348276820829198e-15,8.418870707243723e-14,8.418112309825054e-14,12213716.257414667
3.3409769731422356e-15,1.9233446954364927e-15,8.35974021439579e-14,8.359392954257207e-14,12216528.62830282
1.0989403453653156e-15,-7.702646667147679e-16,7.033261693873943e-14,7.033873557818783e-14,12219341.032751292
9.450282845616558e-15,-5.7794076233727324e-15,8.189587042272906e-14,8.189601544899042e-14,12222153.222896777
5.7322356113596e-15,-4.512740726795904e-15,9.700665942185064e-14,9.699993328251715e-14,12224965.533381606
8.222226004224639e-16,-7.137273634480953e-15,9.377851541786678e-14,9.37806193335043e-14,12227778.061410064
1.985558395942905e-15,4.129439022316653e-15,7.382912430644957e-14,7.382611896135886e-14,12230590.329300476
-6.743925393847451e-16,3.503843540197145e-16,8.80855918931519e-14,8.808294484482612e-14,12233402.749181513
-2.9470671021854387e-15,-5.450037801088716e-15,9.618546589387257e-14,9.619883954493442e-14,12236214.957271343
-2.9288774305485313e-15,-8.071750430503454e-15,8.867800934605676e-14,8.868551507425414e-14,12239027.537694873
1.5731701807618821e-15,6.918613333742602e-16,9.748542599676173e-14,9.749218190389483e-14,12241839.714878451
-2.877117029677772e-15,6.483367929871094e-17,8.50718838347814e-14,8.507097680707439e-14,12244651.965292506
2.8639815744768087e-15,-4.064220519891441e-15,8.368187970843585e-14,8.368314178449012e-14,12247464.523281392
-1.3457679922573203e-14,1.4388543179499236e-15,8.410159126215818e-14,8.40928152875415e-14,12250276.803227782
1.1381601271562464e-14,-2.5382832104676254e-15,7.737924889146398e-14,7.738588102170704e-14,12253089.130273918
1.5657697885018958e-15,-3.1126043972816876e-15,8.833459206757299e-14,8.8329562442022e-14,12255901.44841285
-1.4892346971024735e-15,-5.505667245181224e-15,9.106171822420936e-14,9.10606975221788e-14,12258713.738664223
-5.112786502797985e-15,-2.743333967931805e-15,8.97665275980876e-14,8.977012625419706e-14,12261526.159077449
-2.183362323116023e-15,1.9561307190615663e-15,9.167145320349891e-14,9.16756970154469e-14,12264338.522739472
-6.833882420134014e-15,2.1681158775290685e-15,8.68976773749802e-14,8.689680966550406e-14,12267150.265591929
-9.437220621855875e-15,1.565393508779313e-15,7.795252695686457e-14,7.794404989865576e-14,12269963.643857671
-8.474584523578483e-15,-3.0324068821638365e-15,7.251534672137694e-14,7.251726548778724e-14,12272775.627809266
-1.565011961368038e-15,-3.3419067902867092e-15,8.691019836343339e-14,8.691366142028677e-14,12275587.896178098
1.1236546056632654e-14,-4.065574137279058e-15,8.943212809625708e-14,8.9434557364728e-14,12278400.289942604
-4.571468390983786e-15,-4.500764881628116e-15,1.071224144882109e-13,1.071287011931547e-13,12281212.729850983
-3.346975279247933e-15,4.837765007394708e-15,9.146335134149732e-14,9.147050277524113e-14,12284025.010014512
-7.918481790555563e-15,-4.890785628767165e-15,8.693735887718966e-14,8.693762216229731e-14,12286837.296552528
4.2962265546925965e-15,1.0610345144956779e-15,9.529620802632166e-14,9.529120570343628e-14,12289649.705301855
-1.1870314669851113e-15,2.0855389493982358e-15,7.612838539896574e-14,7.612345677661549e-14,12292462.134662645
-1.755974931440303e-15,8.969358066058279e-15,8.912048200555283e-14,8.912722450879147e-14,12295274.385503445
-9.325276105938833e-15,6.7154848798566576e-15,7.204489228421847e-14,7.205007383441247e-14,12298086.796473742
-4.937469706758519e-15,-2.8867109073982888e-15,8.398514667716968e-14,8.398313573238145e-14,12300899.1846521
2.1821049385511942e-15,3.412524008555723e-15,9.218734646009838e-14,9.217870410589597e-14,12303711.365137486
8.048707513499468e-15,1.2017374027616744e-15,9.156205198116268e-14,9.156877910611514e-14,12306523.849846803
1.2010769723380109e-14,-1.4597389170087873e-15,9.038380730807889e-14,9.039387845034952e-14,12309336.166346839
-5.111103593129848e-15,5.054493901066349e-15,7.595550061221477e-14,7.595978559746487e-14,12312148.291101536
-3.4578609979044434e-15,1.2052775089234797e-14,8.13342722929498e-14,8.133340025765496e-14,12314960.826043325
5.0252842117488355e-15,4.141183296197289e-15,9.524517100629957e-14,9.524365956638636e-14,12317773.194297194
-6.3071273314892164e-15,-6.738185256675813e-15,9.645770286899655e-14,9.645371774463572e-14,12320585.598987397
-1.7201536028400854e-14,-6.156678342868872e-15,1.0388405852874812e-13,1.0387717443292748e-13,12323397.853030147
5.588801607116052e-15,5.183666200964754e-16,8.832594869596733e-14,8.832301897177715e-14,12326210.301524198
-5.814920761066925e-16,2.5175803145897676e-15,8.464189857033293e-14,8.463670730319012e-14,12329022.614892488
-4.212600196237576e-15,7.418261952556607e-15,9.117753252868138e-14,9.117461438263238e-14,12331835.036151333
9.660264667212277e-17,-1.1227092413844708e-15,9.457254396933535e-14,9.457958784993226e-14,12334647.237243354
2.7242624473249673e-15,5.7018059143946055e-15,8.180694379166976e-14,8.180435708615451e-14,12337459.651164584
-1.4131149514293134e-14,-6.7728355326625095e-15,8.700770834063191e-14,8.699736729697927e-14,12340272.083420523
-7.979067582393898e-15,9.828587467039761e-15,1.0268547117920949e-13,1.0268517052463269e-13,12343084.816668706
-5.337074622757762e-15,1.3773743363462209e-14,1.1721491177076132e-13,1.1720406324728757e-13,12345897.849508844
1.9091441111772764e-15,3.728586735642129e-15,1.0364761262495403e-13,1.0364568532496545e-13,12348710.807493368
2.559051421096453e-15,1.1956145286662775e-15,9.344182248971197e-14,9.34572161161931e-14,12351523.563109513
-2.002870832500102e-15,7.286389997789973e-15,8.500981169080226e-14,8.50144416582723e-14,12354336.060052695
3.4813720444661522e-15,-1.3446505873322277e-14,9.001561169733607e-14,9.001821854585498e-14,12357148.36983547
1.7531205565278495e-15,-6.421959183127452e-15,9.766551024905139e-14,9.766987942564938e-14,12359960.860963326
8.812712252444609e-15,-7.349791019748383e-15,8.883638855284035e-14,8.884310272139989e-14,12362773.068975555
-1.2661547532333561e-14,-1.9710413808788178e-15,1.0125276189829496e-13,1.012554883540723e-13,12365585.529740676
-1.7665168689424648e-15,-4.087682286562423e-16,9.841870796684482e-14,9.841412927105287e-14,12368397.896900365
-5.7147000474260584e-15,-1.9334656210514792e-15,7.520260300498772e-14,7.520264472581311e-14,12371210.097270403
6.037993310598564e-15,-2.676481575562575e-15,8.901919551433779e-14,8.901588287941179e-14,12374022.604109634
-3.0053993090900217e-15,-6.943009540428913e-15,8.648282020706764e-14,8.647848668128872e-14,12376834.818720803
-5.3256036829587685e-15,-3.258132430865847e-15,1.1290089432708424e-13,1.1289204127984784e-13,12379647.155377045
-2.844329059145137e-15,1.0680328207384237e-14,8.705162403395338e-14,8.706054521200304e-14,12382459.668421796
1.140662098586877e-14,7.843964032986058e-15,7.691821591255368e-14,7.691289477001939e-14,12385271.910916215
-1.2511405574473617e-14,1.2131049405985358e-15,7.73088693282408e-14,7.731146244748855e-14,12388084.246302964
8.84142830881703e-15,-1.2607493632112278e-16,8.279691608407229e-14,8.27921105082684e-14,12390896.638858706
-5.152430101159345e-15,5.427761977242039e-15,8.402137485692594e-14,8.402430278808268e-14,12393709.028581489
2.3250593349712556e-15,-5.896986753563553e-15,7.993094350509467e-14,7.992708601096494e-14,12396521.451587904
-1.8587760731050022e-14,2.972125988995468e-14,1.423968573246125e-13,1.4240588983816463e-13,12399334.787331464
-7.039970702609586e-15,6.944868426715101e-15,7.753772711702583e-14,7.752892169081193e-14,12402150.534808839
-7.94933640775656e-16,-3.058434402543782e-15,8.256154424589259e-14,8.256394888998895e-14,12404962.99588878
1.696406826233448e-15,3.5755865379461687e-16,9.835595811785276e-14,9.83380111832229e-14,12407775.255382854
2.1127513610004334e-15,-4.841040542183322e-15,8.53755672496375e-14,8.538310785126863e-14,12410587.64168247
8.579361452629891e-15,-1.2779512405010142e-15,1.154588169269079e-13,1.154579469595508e-13,12413399.974624023
-4.44464170357513e-15,-3.820118308392679e-15,9.909800837354937e-14,9.910635365945695e-14,12416212.493072068
6.247606019733198e-15,-9.72930515599364e-16,9.769474838207694e-14,9.768919027944604e-14,12419024.623144608
-1.4677760079194333e-15,2.5450897694001014e-15,9.003260055372993e-14,9.002910274355466e-14,12421837.03532491
1.9666531887979984e-15,2.2899564884211215e-16,8.728811208828416e-14,8.728694790354813e-14,12424649.31072962
-8.45828394207464e-15,-2.4272294058752135e-15,8.969640767878339e-14,8.970805172990272e-14,12427461.716581853
-8.94193536325098e-15,-1.8772907572319416e-15,8.87855185701356e-14,8.878895112649515e-14,12430274.086655753
4.7789655212444214e-15,-3.6027941490746294e-15,7.747724926280975e-14,7.747021117706021e-14,12433086.28524087
6.852753709121829e-15,-9.333447199037874e-15,8.19616162200321e-14,8.195323191872723e-14,12435898.731252925
4.9049404611768735e-15,-9.61991070140832e-15,8.069594975787478e-14,8.069472517299849e-14,12438711.24321792
-1.2987492007534316e-14,7.748205937151521e-16,7.890896852558806e-14,7.89168565772428e-14,12441523.452782439
4.626918296726534e-15,-5.280811577064531e-15,9.087338989778945e-14,9.087086902136523e-14,12444335.941105202
-7.321599623547438e-15,1.7757415396230946e-17,9.028539112291219e-14,9.02961458937879e-14,12447148.239391852
7.308270987978957e-16,3.585639899386061e-15,9.461228616940666e-14,9.462003543177562e-14,12449960.531747332
-7.73002005591829e-15,-3.580519662985219e-15,7.92269923553725e-14,7.922426663990946e-14,12452772.987844672
-8.297564388686166e-15,-2.8654193878462717e-15,1.105976266718032e-13,1.1058567835459402e-13,12455585.165002864
-5.988851325654481e-16,-3.864864070342358e-15,7.579174206151597e-14,7.579415903691466e-14,12458397.56114666
-7.150024748063135e-15,-1.5535807757481448e-15,8.325395292545991e-14,8.325746616566812e-14,12461210.013239589
4.351121513469104e-15,-8.892167552883654e-15,9.171987104423844e-14,9.172044630561689e-14,12464022.477090742
-3.1149684682843243e-15,3.207161707772966e-15,8.591171358214604e-14,8.590870345840128e-14,12466834.628364934
2.1968699955392773e-15,2.367556740130882e-15,1.0385510107205225e-13,1.038613601473704e-13,12469646.959375178
1.6769867270745664e-15,-5.76219289808073e-15,1.0469311372074987e-13,1.046910431602416e-13,12472459.542339437
8.041109972607113e-15,-1.3204207151048029e-15,9.872721777026612e-14,9.872381718379268e-14,12475271.551713306
1.0810631656004511e-14,2.6276388848625064e-14,1.2196751400107865e-13,1.2196218419307801e-13,12478084.998622064
-2.6352864667194873e-15,-3.497327525801018e-15,8.286257764253257e-14,8.285733120734971e-14,12480897.495508786
-9.268443475956353e-15,2.1131397200087066e-15,7.931790658310973e-14,7.931773397636044e-14,12483709.87870164
-1.438326795515461e-16,3.300705110474904e-15,1.0404007980508338e-13,1.0403352580958086e-13,12486522.253592772
2.403186612290177e-15,2.7622397122726294e-14,1.6423758737149626e-13,1.642462370053825e-13,12489335.654355858
2.0367642871297363e-15,5.351578048163637e-15,9.572297608780696e-14,9.570878164688953e-14,12492150.397011876
-7.504969352113796e-15,-5.372346772128941e-15,1.0824411677864242e-13,1.0825257733024553e-13,12494962.595960233
4.4921250099115805e-15,9.25908606602568e-17,8.859484138448781e-14,8.859124777562608e-14,12497775.023656558
2.5719695131393784e-16,8.358818446784833e-15,8.53419500784796e-14,8.534947508289397e-14,12500587.370335585
-3.0209305361945057e-15,1.1169847348675056e-14,7.938997506952934e-14,7.93858526871312e-14,12503399.821007285
4.103714990804635e-15,1.1343854371592285e-14,9.000047887554158e-14,8.999363534807349e-14,12506212.098403366
-8.026722880191979e-15,1.5365639909153564e-14,1.0041775512667749e-13,1.004154331425234e-13,12509024.311123528
-7.919703522492493e-15,1.311586194627553e-15,8.532362961781473e-14,8.53304943157296e-14,12511836.31933677
-4.151275573682588e-15,-1.1482741385239495e-14,9.39464767832984e-14,9.395458962808802e-14,12514649.665949292
9.025577304819307e-16,1.0392349478329522e-15,1.0252188459860433e-13,1.025123414360349e-13,12517461.400904575
1.1379880702876096e-14,-5.000003008020006e-15,9.184443967592638e-14,9.184234124261091e-14,12520273.978133637
-8.525651221426917e-15,-5.993483884606034e-16,8.627519653342203e-14,8.627079448587076e-14,12523085.890098702
2.74628095086154e-15,-1.803999302120579e-16,8.035127308702828e-14,8.034854438178374e-14,12525898.54873439
-1.5038802475895758e-15,-2.4744308918452975e-16,9.129529770663239e-14,9.128559180061195e-14,12528710.871292325
2.397374779928148e-15,-4.13273573968709e-15,7.936977364720556e-14,7.936372490072119e-14,12531523.034471035
-4.386767122405855e-15,4.4322213350536716e-15,8.141777827485997e-14,8.14234981068118e-14,12534335.6979912
-3.533959420978625e-15,9.956584771177472e-15,7.88179894721503e-14,7.882003421755725e-14,12537148.026128754
-7.039028545528794e-15,-3.308333561032229e-15,9.355690925147874e-14,9.356522074672545e-14,12539960.189320816
-1.484025418064181e-15,1.556388129539744e-15,8.367464499095781e-14,8.367486521710314e-14,12542772.545222653
-2.140559646407e-15,2.2923831559071808e-15,9.623181313734526e-14,9.623449044474301e-14,12545585.180358108
-6.357670271184215e-15,-4.4294400937094405e-15,1.1071195086886438e-13,1.1071631430932665e-13,12548397.331733966
-2.38677762148355e-15,7.300169487354546e-16,7.399299113960308e-14,7.399442862782266e-14,12551209.614043225
-1.6323957507522935e-15,-2.990393874274698e-15,8.04815680284031e-14,8.047966072462347e-14,12554022.036718706
-4.247294867696738e-15,1.9027158714328963e-15,7.842863574924858e-14,7.841942259527499e-14,12556834.430865081
1.8704932112707227e-15,-1.3314803067146835e-15,8.074325864183889e-14,8.073967725261644e-14,12559646.732250642
-3.9384071049035844e-15,4.290507500411138e-15,8.33731133971407e-14,8.337598777494877e-14,12562459.119153477
6.799842937532178e-15,-8.677014694954872e-15,9.237538922674889e-14,9.23769124946288e-14,12565271.450085064
-3.291987438063307e-14,-1.2630880089213797e-14,1.5998887927974812e-13,1.599898911140777e-13,12568084.026692994
-4.787940222588645e-15,7.250839759349278e-16,8.188828051560767e-14,8.188328181578421e-14,12570896.090755837
9.844292616504235e-16,3.4950829016182892e-15,1.0796858015901609e-13,1.0797143481780417e-13,12573708.484848
8.349897657603889e-15,5.263231725738222e-15,8.651086228002245e-14,8.650037432438794e-14,12576520.81986194
-5.0627714379251686e-15,-9.559334844116209e-16,1.1826161953508494e-13,1.1826674780524866e-13,12579333.06010082
6.0979653659782775e-15,2.186132042995766e-15,9.029503194158517e-14,9.02986498313946e-14,12582145.559768436
3.320573191371884e-15,-7.104712430495334e-15,9.447149346150564e-14,9.44692123831377e-14,12584957.957539652
-1.250539633213052e-14,-2.2888033164943927e-15,9.851739057731784e-14,9.851038021591029e-14,12587770.393333731
-3.0899511265605572e-15,1.0344494993485001e-14,1.0262083067348475e-13,1.0262563768449992e-13,12590582.529867114
-7.82586684170805e-15,-2.5142486665379688e-15,1.0738002450430825e-13,1.073744194999707e-13,12593395.134435127
-1.4454629624224937e-14,1.4594576102835362e-14,9.087156054039355e-14,9.088585487619595e-14,12596207.286417533
2.3524270226612183e-15,8.662949271639889e-16,8.336203311718554e-14,8.336183303782115e-14,12599019.678437615
6.653848783451759e-15,8.404301603067215e-15,8.250592544794183e-14,8.251006941756542e-14,12601832.147402028
-6.9782684640763014e-15,3.3293670926325437e-15,8.221193632934954e-14,8.221239091598964e-14,12604644.297634013
5.000256712013492e-15,-2.425326636144661e-15,1.2364046602580145e-13,1.2364013691800222e-13,12607456.621170266
-5.570684684399397e-16,-5.141064254978586e-15,9.6954655658727e-14,9.695994594022115e-14,12610269.092490096
-5.358224003374627e-15,6.539571210426693e-16,9.055419698474793e-14,9.055322585630787e-14,12613081.286961129
-2.1594894893158265e-16,6.112540622041981e-15,8.625047015106795e-14,8.626123090018638e-14,12615893.761648076
1.8011442012490807e-15,5.667860705333857e-15,9.482306317336992e-14,9.482330438538838e-14,12618706.159827873
3.96121854110346e-15,4.242872442304562e-15,8.534806320998727e-14,8.53421718855546e-14,12621518.459147291
-1.4902199272017548e-14,5.799931644442095e-15,1.063074560726438e-13,1.0629997023437392e-13,12624330.875431323
3.659969722861652e-15,-1.3829336866692564e-15,8.484018322243297e-14,8.484019902534629e-14,12627143.206951262
-4.412304248645043e-15,4.81020258098925e-15,9.25592997510551e-14,9.255677399424091e-14,12629955.610432066
-3.245374307157141e-15,-7.155754303272361e-15,7.922127433725764e-14,7.921512247600237e-14,12632767.940404149
7.650573237323151e-16,5.117564957061165e-15,8.442565425041412e-14,8.442361560888954e-14,12635580.106678821
-7.843878099854964e-15,5.8451914991455e-15,9.956503630573561e-14,9.956601500727338e-14,12638392.580440719
-1.1468654039681448e-14,-6.08998903976909e-15,8.735755227447791e-14,8.735661432568854e-14,12641204.560419306
1.041535694623098e-15,1.7126051372563036e-14,7.840793741106469e-14,7.841200684601423e-14,12644017.748954894
-3.866055003516272e-15,1.062576347115866e-14,7.959626229109859e-14,7.959315273955789e-14,12646829.609708952
-4.345406758558974e-15,5.860939150724419e-16,9.014605991720775e-14,9.013830158149933e-14,12649641.926339058
1.0843784208611238e-14,-5.715074461478732e-15,8.87351958662531e-14,8.874215747867357e-14,12652454.368619785
-1.0679668981369934e-14,-1.901433512885872e-15,8.936553174145706e-14,8.936233002445613e-14,12655266.854933811
-1.195112466947004e-14,-7.700792365858421e-15,8.816577597308602e-14,8.816350679110657e-14,12658078.931683796
-6.217310342917005e-16,-6.948749769211766e-15,1.0122034515052782e-13,1.0123547696965835e-13,12660891.350319352
-1.2423183179013391e-14,-1.1364564790497272e-16,9.997018789764936e-14,9.996773431883277e-14,12663703.877851235
-2.1289030784341085e-15,5.295567336121339e-15,8.62904777696071e-14,8.628834424785156e-14,12666516.16015238
5.585918270934664e-15,3.551149848742394e-15,9.421680326731759e-14,9.422192429611348e-14,12669328.533788923
-3.5055738886741354e-15,-8.857722139147784e-15,8.748757737473598e-14,8.74818828916213e-14,12672140.679949202
-2.1081975504318046e-15,2.8297413293155364e-15,8.814072278666238e-14,8.815355567587462e-14,12674953.159069981
-7.409283159581268e-15,-6.268161456590029e-15,1.0142039318547503e-13,1.014218585489965e-13,12677765.45640493
-7.708674962805861e-15,5.064379543891693e-15,8.943811063928922e-14,8.943857900958407e-14,12680577.885780036
5.356268338813896e-15,-7.782615937219766e-15,8.631864652658842e-14,8.63156393032343e-14,12683390.255390186
2.1727740742936808e-16,-1.2124871441010544e-15,9.048789716590205e-14,9.048763119727434e-14,12686202.542300064
8.952270761007726e-15,-2.803599528164236e-15,8.898486220081141e-14,8.89787941579143e-14,12689014.840189666
-2.4047609465741134e-16,-1.5068424113382396e-15,8.194952247820292e-14,8.19530169015602e-14,12691827.27519755
5.1252938303285095e-15,-6.903253436794257e-16,8.170606053716856e-14,8.170620796353169e-14,12694639.741694963
1.2121514125760731e-14,-1.0725861758393358e-14,9.410386887376306e-14,9.410329534629613e-14,12697452.013788382
-1.922224145510635e-15,4.355684363373673e-15,9.917210552353422e-14,9.916506896576912e-14,12700264.347999472
9.024318991359595e-16,-1.1167411299507406e-14,1.1934574653781541e-13,1.1934065390868837e-13,12703076.534404172
4.7199987925507545e-15,-1.0584906245382346e-15,8.151700972413054e-14,8.151390406198424e-14,12705889.10362361
-9.98717868313441e-15,6.198272405900923e-15,9.064439637255527e-14,9.063567656409789e-14,12708701.299040524
2.001500719590695e-14,-1.8490954868147986e-15,1.0201698977648029e-13,1.0200552596386347e-13,12711513.883370554
9.198331898841424e-15,2.13942153649228e-15,9.156349352868991e-14,9.157100832979822e-14,12714326.140499195
-4.567023199362429e-15,-3.1167608888003086e-15,1.3230705417388504e-13,1.322918124828989e-13,12717138.369358232
-5.21725235097353e-15,-5.240688992540437e-16,8.121768080786172e-14,8.121883745743523e-14,12719950.777007438
5.7133760976952416e-15,5.694096203069992e-15,9.304111319270224e-14,9.304213438734556e-14,12722763.045025244
-1.1574146045691801e-15,2.9599334561914814e-15,9.110509812716059e-14,9.110719415298872e-14,12725575.417641688
3.279306178609189e-16,-7.108721829946172e-15,1.0559106903980049e-13,1.0558787263269344e-13,12728387.814476337
-7.506118918123971e-15,6.392101324362599e-15,8.249944098609526e-14,8.249590073331549e-14,12731200.160423199
3.7711784200097615e-15,-7.567033763356141e-15,6.649618482064805e-14,6.64910830635288e-14,12734012.61974173
4.956055265834357e-16,3.296055521461821e-17,8.562329019289788e-14,8.563516250195052e-14,12736829.104145372
7.636264103802286e-15,3.103682124056861e-16,7.914641987797035e-14,7.916256085932883e-14,12739642.80298728
8.416262914038649e-16,2.9297139477425737e-15,8.029689641028153e-14,8.029456204546095e-14,12742455.138401374
-9.718542294625367e-16,2.3040779937159152e-15,9.90230106510176e-14,9.902105327059817e-14,12745267.53908444
-6.538648100317245e-15,-2.1573621761298543e-15,9.36795335167038e-14,9.368653491086888e-14,12748079.906676887
-7.615235391716029e-16,2.8715077971293064e-15,1.0222864425966489e-13,1.0223237837345725e-13,12750892.4204558
6.01843346882003e-15,1.3462095208294486e-14,1.1038844737050438e-13,1.1038836285776793e-13,12753704.492969524
-8.406967147738946e-16,-1.754822978414759e-15,9.613298216285114e-14,9.613448948958477e-14,12756516.996703126
-7.208144016444652e-15,1.0880774160476929e-15,9.034389185220492e-14,9.034638177802486e-14,12759329.412240658
-3.2287850269541152e-15,3.559257702201156e-15,1.276407057150462e-13,1.2762689644360247e-13,12762141.679944249
-6.4323141271259106e-15,-1.5564824267007926e-14,9.430298692144075e-14,9.429277349788422e-14,12764954.16642624
-3.916496663047042e-16,1.395770789722594e-15,9.7617261563887e-14,9.762114610633933e-14,12767766.426738845
1.7134439859221884e-15,-9.477553339482165e-15,8.776623193434134e-14,8.776260808549557e-14,12770578.590820786
3.6184631686577834e-15,-4.3868872680701625e-15,9.318903243471873e-14,9.318903186418134e-14,12773390.969281152
-1.555724984437669e-15,-3.737416342377662e-15,1.1689909031172167e-13,1.1689879852927482e-13,12776203.366772868
-1.1178507103953181e-14,8.36021145160078e-15,9.306805212605456e-14,9.307874671388975e-14,12779015.668482196
-3.920413214235227e-15,-3.014331893908248e-15,1.0534550018287606e-13,1.053518381877077e-13,12781829.10123681
5.419485131209103e-15,-1.2757221071588027e-14,7.941605280937488e-14,7.940887041087178e-14,12784641.502624558
1.1862640371365198e-14,-5.684970629921131e-15,1.2855259759588293e-13,1.2856014258258529e-13,12787454.030746832
5.866542561507932e-15,6.904507030499289e-15,1.283889092300182e-13,1.2839213469164141e-13,12790266.420144917
2.266442353533514e-15,2.1509511880909607e-15,8.765697472030847e-14,8.765581996935369e-14,12793078.849542707
4.381490517244584e-15,9.387310197720645e-15,8.133315991698763e-14,8.133244416374823e-14,12795891.109240837
5.4707010078759314e-15,1.4201345430871473e-14,1.043100893360786e-13,1.0431708721976336e-13,12798703.489515642
3.038168803279295e-16,-3.3450728590461212e-15,7.515716342242409e-14,7.516022306088889e-14,12801515.585208816
-8.112979912811101e-16,-1.3024307937600191e-16,7.996078490064097e-14,7.996395466189689e-14,12804328.015722524
-7.961669147498606e-15,1.041887306689637e-14,7.302037489270117e-14,7.30255485206803e-14,12807140.422238266
-2.7893167217308775e-15,-5.472765905231026e-16,8.407877408746849e-14,8.407959192640448e-14,12809952.834726697
1.4174912516164366e-15,-1.2261857360162697e-15,8.981012409691988e-14,8.980877304090553e-14,12812765.045794219
9.660074087127168e-16,-5.408537996494412e-15,8.869160849655169e-14,8.869630132215146e-14,12815577.39965427
-2.564283610992167e-15,-4.7272962250266935e-15,1.1728441548958593e-13,1.1727349063359572e-13,12818389.869306704
7.163860094515158e-16,9.376766048257422e-15,9.737615294675202e-14,9.737586188515519e-14,12821202.080020104
2.2777150490299697e-15,6.483294587419132e-15,8.059773846078955e-14,8.060051529804724e-14,12824014.444828274
-1.6672203499947283e-14,1.4301726993662927e-15,9.765197150364263e-14,9.766141882486639e-14,12826826.832413731
-1.0508202379772014e-14,-7.68636977847583e-15,1.0317855071087884e-13,1.0318506876692442e-13,12829639.266671747
7.929539701228122e-15,4.581525385751983e-15,1.156261641680119e-13,1.1563265304293433e-13,12832451.62790699
5.0669069103442596e-15,2.61720450917379e-15,8.489945296428415e-14,8.489918410238037e-14,12835263.945429713
-2.7542455693986026e-16,6.356537563419636e-15,9.708375294332432e-14,9.70761637696405e-14,12838076.252992136
-9.594789305288668e-15,5.129044581145743e-16,9.98360141306106e-14,9.984265335725428e-14,12840888.538384262
-1.797380784880295e-15,-6.855095527624772e-15,8.933059882042104e-14,8.93249036540038e-14,12843701.03238052
9.678978775070995e-16,5.4007268219004506e-15,1.1105161407480961e-13,1.1105358850582877e-13,12846513.32662218
6.4173270607510155e-15,-7.280183421597301e-17,8.91874793203344e-14,8.919894047568666e-14,12849325.692442741
-2.2584270337943157e-15,-4.44466307862006e-15,1.0430066633096051e-13,1.04305199958114e-13,12852138.003859786
6.008138209771202e-15,-3.0639687891427592e-15,1.4960689043482349e-13,1.4961544640660766e-13,12854950.436071398
-9.985171230300253e-15,-6.801063133240898e-16,1.065626532510066e-13,1.0657171994246254e-13,12857762.869635165
2.1601874782160366e-15,4.554146746556712e-16,1.181123392199568e-13,1.1810759589648077e-13,12860575.226524252
-1.9938861536496922e-15,3.1188913402836715e-15,1.168757010216226e-13,1.168888387525527e-13,12863387.535087997
-5.347991929064308e-15,-7.043295500876439e-15,1.2568336193206743e-13,1.2568324034511016e-13,12866199.825455012
5.21879322473838e-15,-3.3667418896235315e-15,9.1454288188154e-14,9.144194556752238e-14,12869012.23043781
-5.650574356358988e-15,-5.019311495246452e-15,9.440390412325555e-14,9.440556185577607e-14,12871824.830814594
-3.897306542659632e-15,3.3674395180840235e-15,9.949729466591404e-14,9.9492487443804e-14,12874636.949992541
1.0001073484523926e-14,4.0979181712085795e-15,7.697389349153599e-14,7.698374370040438e-14,12877449.253303077
5.5778647006510274e-15,-3.5711141469896884e-15,7.161104556866286e-14,7.160901482581177e-14,12880261.562615352
7.201575147265599e-15,4.502777064816242e-15,9.666286604084923e-14,9.665436679309728e-14,12883073.800671687
-3.053792752267966e-15,4.3728435597062854e-15,7.54584701792721e-14,7.545381853280943e-14,12885886.176625304
3.879053612846087e-15,-4.450786100505743e-16,9.572632591607897e-14,9.572905131356106e-14,12888698.6075146
-5.883640187930646e-15,-9.409315129481089e-15,8.318396976733493e-14,8.318203062068557e-14,12891511.052893074
-5.493122694335026e-15,-1.6067225602012464e-15,1.155679063523888e-13,1.1558744020378385e-13,12894323.286261627
1.7871787520317044e-15,-1.8884321418779088e-14,9.93278461614794e-14,9.932289533340204e-14,12897136.26879008
7.052962437120439e-16,6.69229186259872e-15,9.640341339965252e-14,9.640382480502228e-14,12899948.040283578
7.168483347234846e-16,3.4055641865842872e-15,1.0386372577257922e-13,1.0385996992115199e-13,12902760.401110914
7.20596485746036e-15,-6.068703331475417e-15,1.2174171999204764e-13,1.2175419826269697e-13,12905572.802088981
1.1283667244091683e-13,4.6039441866803e-14,2.586161742129212e-13,2.5859539862583227e-13,12908385.671579918
5.487186681971577e-15,-4.417838593923026e-15,8.150318529109507e-14,8.15202642588677e-14,12911199.722004874
-3.2556622789330515e-15,6.7279704654283265e-15,8.516244536029453e-14,8.515015446167329e-14,12914012.605267279
-6.253096010631885e-15,7.059929739018642e-16,1.0865760551442452e-13,1.0865898242232803e-13,12916824.40094172
