Index,C_c_0,C_c_2ws,C_c_ws,C_s_2ws,C_s_ws,S_c_0,S_c_2ws,S_c_ws,S_s_2ws,S_s_ws
71,-1.5762083773555883e-16,-1.598642042433401e-16,2.9470831449424334e-16,2.8002420499998506e-16,-1.415491551961127e-16,3.168341376506511e-17,3.598255465722493e-16,7.915716115715755e-17,-5.915920350703797e-16,-2.463323943247886e-16
72,-1.5761426924254528e-16,-2.290436980584958e-16,1.885821536089236e-16,1.043063591770704e-17,1.268614535798711e-16,3.1711295353749404e-17,-4.1787221330227645e-17,2.8270064549232545e-16,6.953327481327068e-17,-7.190843836379218e-17
73,-1.5760355589940148e-16,-2.491602671108404e-16,-1.9257617340172544e-16,2.8340438959850187e-16,2.089507724549222e-17,3.1691982595662516e-17,1.8528819770740204e-16,-2.5460532594316596e-16,-6.118245415404125e-17,-1.9704445459140841e-16
74,-1.576048328963215e-16,3.4286718502145214e-16,-1.2022260630088146e-16,8.380880835227009e-17,-2.298629236345711e-16,3.170269150745675e-17,-1.988640150420981e-17,-2.3030285007045023e-17,-2.836487118351382e-16,1.3430890149870515e-16
75,-1.5761640576963266e-16,9.176150176494181e-17,-3.5737764311778744e-17,-1.591711804796975e-16,7.743002541366626e-17,3.170053989769388e-17,4.079377331883929e-16,4.9591132833292896e-17,-1.3009855279294724e-16,2.6558037942839967e-16
76,-1.5761203645947828e-16,-1.2840553738628687e-16,1.1386233562777975e-17,3.4168719646131584e-17,2.4705153249987813e-16,3.171238360255506e-17,-6.789201350328281e-17,1.880852934014177e-16,1.3960184341457746e-16,-6.87750543354929e-17
77,-1.5760915184982865e-16,-2.6445457116288696e-17,-4.259109442630721e-17,1.1930435070361486e-17,1.4724496736285828e-16,3.1694420865009867e-17,5.023783756499969e-16,-1.6672485643037898e-16,6.734871789164896e-17,-1.8380739516987407e-16
78,-1.5761787680012512e-16,3.585211493478116e-17,-1.9827093664409126e-16,3.312291669627502e-16,-9.023013830958756e-17,3.1699078528939026e-17,-2.1734235808483536e-16,1.0888906651952269e-16,-2.779610789145405e-17,2.747972180375677e-16
79,-1.5761009333640402e-16,3.160056111577183e-16,-2.787954941715675e-16,-1.881037270697021e-16,2.431582172940342e-17,3.171001420280182e-17,4.199982436432136e-18,6.785377644217479e-17,3.006301759139833e-17,9.170901097200713e-17
80,-1.5760986851957066e-16,-1.1143378697502002e-16,-4.22411667086223e-17,-4.627065169341139e-16,-6.05086065499071e-18,3.17066737511383e-17,2.2453593794127497e-16,-5.951880834297675e-17,-3.492296923403889e-17,-9.822036067674895e-17
81,-1.576056868803808e-16,-5.171979674898106e-16,-1.4176759943610686e-16,-2.041288239872543e-16,2.1457449531011045e-16,3.1714375717551173e-17,9.897077464041589e-17,3.8565663133435146e-19,-2.634241119672662e-16,3.767297542481272e-16
82,-1.5759652952981634e-16,8.929755016274451e-17,1.244921597517624e-16,3.8227517861928746e-17,-3.08464348222761e-16,3.17128858856825e-17,-2.2023911476036394e-16,1.396214444419525e-16,9.158965261249194e-17,6.008513534293936e-17
83,-1.5762764787739203e-16,1.513806189746323e-16,3.6653830815435415e-16,3.1521806165108215e-16,-2.3876218565957237e-17,3.169076227439833e-17,1.7385815773322366e-17,1.61860341149056e-16,-2.2525271304452876e-16,-2.7843534644770905e-16
84,-1.576178164438044e-16,-2.3096419399990314e-16,-9.710234459163222e-17,4.695069050245043e-16,-5.4192475762047496e-17,3.172341418339851e-17,-9.841031344968241e-17,4.414205954435694e-16,-7.89441899583482e-17,-2.300431580197645e-16
85,-1.5762258833927184e-16,6.497426996801618e-17,-2.560035399902407e-16,-3.112682367536575e-16,1.1839606693446047e-16,3.169797919467908e-17,3.440448614362056e-16,-3.4293994458853737e-16,-4.516374891855294e-18,-3.9178663281264803e-16
86,-1.5762443027848195e-16,-1.3151702681263525e-16,-4.740786861234935e-16,-4.0331733110546185e-16,2.271861732433439e-16,3.1688474382797934e-17,4.769892095193131e-16,-9.52037738194543e-17,-1.037952291687835e-17,2.2099721093535427e-16
87,-1.576207647831113e-16,-1.4226907576372012e-16,-6.550715041122875e-17,-1.7730512817761752e-16,-2.486279532255479e-16,3.1706671901867354e-17,1.7994665607449016e-16,1.3418779332121578e-16,6.994062560115204e-17,6.490513915114976e-17
88,-1.576101255871619e-16,1.9945085735066585e-16,2.887761976163231e-16,6.919318375112642e-17,9.607854389104133e-17,3.1710247762871867e-17,-5.5123574802503545e-17,-2.0865262622418495e-17,2.8481391879371274e-17,-2.1666337070992326e-16
89,-1.576182280148113e-16,-3.2053462393414726e-16,-2.814947603044968e-16,8.953420455200601e-17,-2.8872664575284745e-16,3.171144885871159e-17,-2.8651831645931115e-16,2.4621264459745476e-16,-1.905528881787047e-17,-1.792861768595814e-16
90,-1.5762128555768894e-16,3.067686572772268e-16,5.0619675356565105e-17,1.5011367366210324e-16,-3.6996319322727414e-17,3.172499712030634e-17,-5.366555185051369e-16,-8.609980056461884e-17,2.941307880433804e-16,1.921276790539196e-17
91,-1.5760342542319283e-16,-1.5247198542937633e-16,-2.0685626057030917e-16,-7.706053818132371e-17,8.132297705987175e-17,3.172599225182057e-17,2.0396652068800538e-16,-4.9744346787726e-16,-7.578922520625249e-17,-1.264203729207789e-16
92,-1.5760501324004954e-16,-1.3056275163671327e-16,1.3968021311002596e-16,1.807687449937373e-16,2.500530088165998e-16,3.171236689407669e-17,-3.26700162557588e-16,-1.9160438305073237e-16,-3.9155079595532695e-16,-1.1233722212034336e-16
93,-1.5761783018791306e-16,-1.7600268457764593e-16,-2.3647693356099763e-17,-8.454341781936174e-17,-5.524941089128034e-16,3.1710321093752156e-17,6.335091775579811e-17,-5.470629212309865e-16,1.2328766408743176e-16,3.5239828159356522e-16
94,-1.5760788889428182e-16,-7.151271543146151e-17,-1.52522576177159e-16,-3.3973315207606134e-16,-1.6508911965832033e-16,3.172130641517438e-17,-8.789190188535933e-17,3.9712854191476946e-16,-5.636571432394781e-16,-2.8044999150643413e-16
95,-1.5761404935627747e-16,-2.105517121602173e-16,-2.400840120525244e-16,-1.5800214491610744e-16,-1.766143747283984e-16,3.1699226856103003e-17,1.3377610004966413e-16,2.8287697164849735e-16,-3.1708901440542925e-16,-3.003380248714096e-17
96,-1.5760373602577943e-16,1.7026249197147685e-17,2.8833747854248785e-16,-5.173752354992211e-17,-7.9330536880502e-17,3.170359081988308e-17,-3.3701651374815596e-17,-2.999543082062338e-16,6.338816526932742e-16,-6.105116318025167e-17
97,-1.57615238275946e-16,-1.0583980218297566e-16,-3.237179270195171e-16,4.9760861270183375e-17,1.732138657029635e-16,3.171158467624259e-17,-2.635534572913206e-16,3.0906483560921736e-16,9.094475756233577e-17,-3.8375126690426e-16
98,-1.5761427945055836e-16,1.3448459245424913e-16,-7.906983193779955e-17,-1.5004926135655438e-16,-1.283220806766048e-16,3.17040839663116e-17,8.614773999638148e-17,4.429315210610607e-18,-1.9813625521502725e-16,8.548932292190822e-17
99,-1.5761385911740238e-16,1.7839898218391944e-16,1.0793440377289523e-16,-1.5925521508481593e-16,1.0356521729333753e-16,3.171585539113126e-17,4.5166228288954185e-17,-7.208201980427123e-17,1.2491303670652782e-16,9.368772878261087e-17
