Index,c_T_M,c_T_Q,c_T_X,c_T_X_1,c_T_X_2,c_T_Y,c_T_Y_1,c_T_Y_2,c_T_Z,c_T_Z_1,c_T_Z_2,c_T_u
75,6.449246481117468e-17,5.4773170130936517e-17,-1.5878346216006296e-17,-2.15423363434559e-17,-7.308483431290901e-18,8.660772117232232e-18,5.26684597470348e-18,7.388893170709766e-17,-1.5054708424335963e-17,-3.401066132283803e-17,8.716547833887789e-17,1.0444216930692656e-17
76,-9.77529618324908e-17,5.4771651754931986e-17,-5.241338144634646e-17,-6.873389462092655e-17,-2.771903306009784e-17,-2.5414217831606125e-18,-1.6780439280972476e-18,-1.9134377712255636e-17,3.889533254704337e-18,7.300949507425504e-18,-1.4506723332872567e-17,-1.3905550823259364e-17
77,-1.330751109148974e-17,5.47706493261916e-17,-1.4887369483201116e-17,-4.096602829284397e-17,2.4571042869739363e-17,3.4371778875985303e-18,6.276854150148348e-18,-5.1138311113934744e-17,1.8942677681818884e-17,2.5492176748913997e-18,1.0734493982300342e-16,-3.508955301099061e-18
78,2.9270973821703225e-17,5.4773681327743965e-17,8.728844645341748e-18,2.5103543197838203e-17,-1.6047504725933515e-17,3.1556244025081116e-17,2.922014022629961e-17,7.645321134256583e-17,5.243860736697396e-17,7.077489143364603e-17,-4.644029974303783e-17,3.6956862477296565e-18
79,3.066354877518067e-16,5.4770976501552037e-17,-8.052287608159467e-18,-6.765070879982803e-18,-9.999936935201943e-18,4.0317245321148206e-17,4.108743102766026e-17,2.551499046435765e-17,-3.376496031226204e-17,-4.0192779469567436e-17,8.974248967487017e-19,2.797729934800614e-17
80,-1.124302448295841e-16,5.4770898375606946e-17,4.50393119044398e-18,1.6834512800532707e-18,8.771572653665882e-18,4.565847673343047e-18,6.225283621694264e-18,-2.7326557548832005e-17,-7.589672858477553e-17,-9.886811539557212e-17,4.797737704219981e-17,-9.459226958283706e-18
81,-5.397414919416652e-16,5.476944521701185e-17,-3.596587937401247e-17,-5.969823623332879e-17,-5.68360700641695e-20,2.5043485289896205e-17,2.0892972037071208e-17,1.0481255860686112e-16,-3.348569098236767e-17,-4.361691782354567e-17,2.1147430627892198e-17,-4.2209638757559293e-17
82,1.0134262322707019e-16,5.4766262952336e-17,4.348269614919842e-17,8.581997363269344e-17,-2.0576682867624586e-17,-1.661280166783854e-17,-1.8347007517048503e-17,1.6716695983044512e-17,-4.712219260368492e-19,8.168207079299981e-18,-4.705925984579738e-17,6.517172288493041e-18
83,1.0451662249841895e-16,5.4777076868169403e-17,-5.492377181947478e-18,6.6427658806752164e-18,-2.3854135888519075e-17,-5.5178177711875164e-17,-5.40185109520439e-17,-7.746539990189071e-17,5.739848472061148e-17,6.735374271489984e-17,3.714887898083685e-18,1.7407593074444987e-17
84,-2.3418987610608666e-16,5.477366035335994e-17,-1.6808610914560374e-17,1.507725890458715e-17,-6.505427328863207e-17,1.0437248309171079e-17,1.4310438903928564e-17,-6.400187856192896e-17,8.133812184214372e-17,1.0032117803862783e-16,-2.1027674930377207e-17,-1.9496153352501047e-17
