beta_3,beta_4,sigma_3,sigma_4,time
3.6295785204372765e-06,-5.38187005353789e-06,2.7004330322248334e-06,2.7001572215814163e-06,115305.6164422638
-1.6513912126395987e-07,7.932501389093282e-06,2.6192569754025646e-06,2.619288258645201e-06,117805.85697242667
4.50565937302301e-06,-2.0149077983524617e-07,1.1122709448091337e-06,1.1122030950681987e-06,120305.71730325423
3.0409241101026913e-06,-1.3935698732251877e-06,1.3760921553989287e-06,1.3760280985474568e-06,122805.79153463103
-3.7002640083564516e-06,4.7518913293434214e-06,2.297099699572012e-06,2.297220246340536e-06,125305.80129784414
7.937139593874558e-08,-2.7218955635173498e-06,2.3289724966652027e-06,2.329033083695952e-06,127805.82403839803
1.8738013977370403e-06,3.915379367266199e-06,1.2694824711681345e-06,1.2694961821053705e-06,130305.83391989503
6.826312868552774e-07,-5.925453730342163e-06,1.1121568344044794e-06,1.112167480979384e-06,132805.80775861436
2.243185436072729e-06,3.5362664340511213e-06,1.2161745858130465e-06,1.2161917017628647e-06,135305.8731141576
-2.730612370551035e-07,2.088794920117945e-06,1.5034584960840535e-06,1.5034932748977923e-06,137805.90398747096
-1.1828564577146718e-06,-2.6145168169240885e-06,1.4616954527735612e-06,1.4616669740457669e-06,140305.8512866081
7.654599800426994e-06,-4.340521794990785e-06,1.0649560610574876e-06,1.0649738114731223e-06,142805.86851273038
-1.1695979514791992e-06,6.211447613167917e-07,5.619590107602871e-06,5.619816186166469e-06,145306.1105121643
-5.9984278632077585e-06,-5.976434358161757e-07,2.933196245846815e-06,2.933001434611865e-06,147805.79975938523
-1.6951256392516133e-08,3.265617652111941e-06,3.429263019357595e-06,3.4293169769575526e-06,150305.89957111995
4.80746812062336e-07,2.6592425032831913e-07,1.358206920291955e-06,1.3581681597679057e-06,152805.92631014303
2.4065448080620427e-06,8.08719832788932e-06,1.1116393049175263e-06,1.1116446998283647e-06,155305.89270738128
2.4635743031152287e-06,8.237306728632511e-07,1.4779555667936106e-06,1.4780163301046137e-06,157805.9381412636
-2.766338418667996e-06,5.927943982475712e-06,1.2084233061191953e-06,1.2084006677072873e-06,160305.9870725981
1.5315193428649296e-06,-1.405635761613926e-06,2.686753117269834e-06,2.686673792350286e-06,162805.95101261826
1.705470492411554e-06,2.068187274105845e-06,1.8596534973146786e-06,1.859545010771712e-06,165305.95864781673
5.073222677116835e-06,-7.27875278978143e-06,1.1052072724501103e-06,1.1052086782512778e-06,167805.9423594087
4.875798682322425e-08,1.2047672148883478e-06,2.1921252277847043e-06,2.1922137243592955e-06,170305.9692545047
-1.982210322536827e-06,-2.0991191227145588e-06,3.88571620460139e-06,3.885705321041758e-06,172806.044035962
-6.527441352260201e-06,2.0796543353741114e-06,1.746490335080524e-06,1.7464202795406166e-06,175306.02915049696
-8.534001223197579e-07,9.002792269019359e-07,1.6240948225780105e-06,1.6241340021086656e-06,177805.99232741972
-1.2359020648852036e-06,6.931703346396479e-06,1.661126289961522e-06,1.6610186371790784e-06,180306.04701603847
4.470711228161346e-06,2.8533747462007707e-07,1.1512179161709747e-06,1.1512620983656222e-06,182806.00312896795
-5.995510686176425e-06,-4.278630129462192e-06,2.271940377403847e-06,2.2720257591261215e-06,185305.99436626805
4.996381490177011e-06,5.957433378915913e-06,1.7680337257784285e-06,1.7681688829425961e-06,187806.03676251977
-2.1920429896946106e-06,2.873384903532547e-07,1.9442846288628774e-06,1.944280728364898e-06,190306.05927412858
3.36176947455215e-06,-1.2864327498286152e-07,2.0741398484659743e-06,2.0742064031881023e-06,192806.03394330188
2.053371067838279e-06,1.8531279340451765e-06,1.4288615648561143e-06,1.4289000687695765e-06,195306.07775077163
2.2751247288551598e-06,-3.392726453556679e-06,1.274599386068486e-06,1.2746528779573642e-06,197806.02541552842
-3.711260996776441e-06,6.769671434316176e-07,1.6154769964819952e-06,1.6154910035641071e-06,200306.03875297087
-5.548029290862893e-07,2.1587686564389488e-06,1.2205414510817083e-06,1.2204773728679238e-06,202806.06416311825
-7.768653448747465e-06,-4.110527873504427e-06,1.3180063425855613e-06,1.318068617394319e-06,205306.06800025096
-5.297426281264494e-06,5.28118199038467e-06,1.408998209375233e-06,1.4089101403305992e-06,207806.06212222215
7.909216613524589e-06,1.5480894584354477e-06,1.1477105217654512e-06,1.1477202198958132e-06,210306.10750536597
-3.0158433161022983e-06,-2.3398242132610035e-06,1.461507505237321e-06,1.4615172406863777e-06,212806.1143612921
6.222253255251093e-07,5.824975209710661e-06,1.0889633444255175e-06,1.088886242823951e-06,215306.1140176511
1.5788683189782721e-06,-4.090956547803024e-06,1.2797386080828429e-06,1.2798190883892292e-06,217806.10527420483
-3.4112331623538678e-06,1.561557725313969e-06,1.3324538248928891e-06,1.3325141940563715e-06,220306.0621521966
-2.2244910764267164e-06,7.478942386436351e-07,1.198578284197608e-06,1.1986082319418923e-06,222806.1137213969
-1.9010222207013753e-06,-5.2986531780728465e-06,1.687803318161015e-06,1.6878209923517364e-06,225306.207823691
2.3265916423491053e-06,-3.3696516710805145e-06,1.4419474998230343e-06,1.441876191565622e-06,227806.21362236392
-3.863957218022755e-06,1.005617696715843e-06,1.3801607655438608e-06,1.3801560282892695e-06,230306.12834196925
2.7892789563603202e-06,-1.1359639645991813e-06,1.265233189369973e-06,1.2651562580915608e-06,232806.1033815777
3.1547807969732977e-06,5.534579433057172e-06,1.1956198903472977e-06,1.1955679892242338e-06,235306.1097905239
-3.6826291582166615e-06,-1.6694879479514457e-07,1.7207043651878354e-06,1.7205707672007648e-06,237806.10205856193
2.9205198253962603e-06,4.518912621888828e-06,1.4272946116340962e-06,1.4273615207305154e-06,240306.2670971481
2.893261714994191e-06,-5.440351574991982e-06,1.393880012265616e-06,1.3938428230109573e-06,242806.24093449442
-5.138705830466515e-06,-7.851542649377801e-06,1.0858986406654064e-06,1.08597108292e-06,245306.22235451694
-7.853889514514822e-06,-4.819752857057234e-06,1.2403682317740732e-06,1.2403750889499507e-06,247806.225001746
2.2602871115265162e-06,1.122320920259844e-06,1.407862067038882e-06,1.4078819505970749e-06,250306.22868463403
-3.6791219589246083e-06,1.121715123107117e-06,1.3885998624593918e-06,1.3885966454889842e-06,252806.23782132953
2.0865258937255515e-06,1.947338523359408e-06,1.9813147848552265e-06,1.9813236976171083e-06,255306.16258608474
4.2356876304973246e-06,3.3905417794528776e-06,2.3775795529721243e-06,2.3777540476054416e-06,257806.27628146397
1.2888716022482774e-06,-4.4782134124735995e-06,1.359460686752434e-06,1.35948645303482e-06,260306.3983312489
-2.6424530437872033e-06,-5.239854381773599e-06,1.3609567753868772e-06,1.360934392164886e-06,262806.2221472851
6.752943502273432e-06,1.4781377450429853e-06,1.3506451145270362e-06,1.3505932795015383e-06,265306.3064068863
-4.831444142939759e-06,-7.2179109569623e-06,1.7681255460962856e-06,1.7680932308880466e-06,267806.323178687
6.068513237647104e-07,-2.3544780727381707e-06,1.3503119877793361e-06,1.350234778467836e-06,270306.3117751623
2.1716007666595864e-06,-4.314098030677291e-06,1.8170606358096887e-06,1.8171193828423477e-06,272806.38562923257
-6.5973592091804175e-06,2.112884384837104e-06,1.5167566262033568e-06,1.5167228599076573e-06,275306.3357556068
6.120045467302208e-06,-3.8136297972305228e-06,1.203371752945519e-06,1.2033769096887758e-06,277806.363281063
-6.321434493798529e-06,-4.89343381571999e-06,2.013551433332366e-06,2.013661814555163e-06,280306.33675367205
-1.292189580779626e-06,1.667641876114117e-06,1.4785501950273998e-06,1.4785651333535058e-06,282806.2860150222
-7.201649893938453e-06,3.8074473652438535e-06,1.4425974035627178e-06,1.442578679051115e-06,285306.3679551534
4.846232010970036e-06,1.6644438974941306e-06,1.1007473527501823e-06,1.1007628760656337e-06,287806.3527714875
1.722816716550578e-06,5.887101684234608e-06,1.4892926127813857e-06,1.4893320205590665e-06,290307.0690472346
7.050047922411713e-06,-2.9618243373815793e-06,1.084283574707129e-06,1.0843514454097337e-06,292806.3659761322
-5.871921464340461e-06,-7.3120117986257425e-06,1.3807660268685857e-06,1.3807615259400141e-06,295306.387704708
-6.6913792189173805e-06,4.078567097161682e-06,1.5469065630204713e-06,1.5469725739658877e-06,297806.39164118964
7.800660722417169e-06,-1.4729196495383152e-06,1.6414201281784508e-06,1.6414311997385755e-06,300306.24198625505
3.1669017358293966e-06,-6.334610748815177e-06,5.249415280873096e-06,5.2495514938125306e-06,302807.0975832827
-4.43033111799445e-07,4.494990061763206e-06,1.2819445048459282e-06,1.2818922871044218e-06,305306.4655402268
5.103788357745759e-06,-4.0772465260920917e-07,1.0813768116676466e-06,1.0813668946398353e-06,307806.40505868476
1.522905421970568e-06,-1.0593925446732858e-06,1.7113024794767604e-06,1.7112433344995098e-06,310306.4749006432
-5.278998919215509e-07,-8.962268033367316e-06,1.466330474106407e-06,1.4663247205794901e-06,312806.4192676124
-6.214746257462615e-06,9.847028094104501e-07,5.58609738646418e-06,5.586039023338746e-06,315306.32757316943
-7.952979644478581e-06,-4.664363831412843e-06,1.5182360220552426e-06,1.5182111875512911e-06,317806.48265271436
2.9771618756769173e-07,5.514226895123672e-06,1.222748283159262e-06,1.2227426918692848e-06,320306.46099005005
-4.1865028799416275e-06,3.187693778391264e-06,1.3846511932919171e-06,1.3845508691601898e-06,322806.5627038365
4.541090693243196e-07,9.202162286915862e-06,1.1963301524383868e-06,1.1963639294947865e-06,325306.4654488676
-5.459725464509621e-07,1.1466260327300247e-07,1.1813616031897104e-06,1.1813892433914832e-06,327806.47500458
-2.872989644919154e-06,4.0957054515359576e-06,1.286690574665357e-06,1.2866443963528193e-06,330306.47817933006
2.518569382267206e-07,-4.6332869081972965e-06,1.3457387336057235e-06,1.3456718483389771e-06,332806.51293065056
7.687424182422307e-07,4.533522061396037e-06,1.451053327711331e-06,1.451051209090747e-06,335306.53463802044
7.422860028332644e-06,-4.7448987249226e-06,2.0918959844645134e-06,2.0919260037317728e-06,337806.5414764047
-1.2212417574983597e-06,-2.191622642923179e-06,5.546509605461278e-06,5.546497500839774e-06,340306.48841687234
6.000724790349275e-06,-3.7877759452772833e-06,1.1801732447276626e-06,1.1801816549492032e-06,342806.5693025141
-5.478914877884935e-06,-5.343668163405321e-06,1.6010198437391748e-06,1.6009964399128996e-06,345306.53300832177
2.263113219006314e-06,4.706951245513925e-06,1.1828511279220737e-06,1.1828825384611314e-06,347806.5626332816
9.475262424607621e-06,-2.558054477407408e-06,1.4513131784677694e-06,1.4512980471428553e-06,350306.56497311516
3.1385142097172386e-08,-7.106740671462992e-06,1.4636467073287974e-06,1.4636757450949573e-06,352806.5422237087
5.408344561846577e-06,3.4807084729740475e-06,1.2840300355044284e-06,1.2839357413225328e-06,355306.62262353284
-4.799416669560284e-06,2.326702696240737e-06,1.3030735935680174e-06,1.303163292857032e-06,357806.6609587272
7.320980881883786e-06,3.6478149230005223e-06,1.399035230162932e-06,1.3990382535499114e-06,360306.5991050476
5.249347926972924e-06,-3.645324061263426e-06,1.2871234159747111e-06,1.2871389774893944e-06,362806.41882997256
-4.439609198074305e-06,-1.8359802542244455e-06,1.1793363069319775e-06,1.1792856320800135e-06,365306.6224261275
5.911864156431107e-06,1.1497401063300574e-06,1.1075301591664234e-06,1.1074717827758438e-06,367806.6428876824
1.05415591225663e-06,-4.971328616376906e-07,1.450423092245606e-06,1.4503753377032395e-06,370306.63209332677
-5.860696528836186e-07,5.870704414013433e-06,1.374951297779735e-06,1.375122375523273e-06,372806.89465033484
7.796780271527926e-06,2.361236860467061e-06,1.6553820923290362e-06,1.65543245457542e-06,375306.6235377563
-4.728396167670616e-06,-3.87520949369695e-06,1.934349528340528e-06,1.934400375513323e-06,377806.593889037
4.9321534142839294e-06,-4.351057257453571e-06,1.4374112251093453e-06,1.4373207756124707e-06,380306.67082786263
-4.2207678767627416e-06,-1.385290381678788e-06,1.3596027217116363e-06,1.3595660866095883e-06,382806.65638914634
5.810712774772656e-06,-1.2064297422049094e-06,1.21631385209122e-06,1.2162624897150403e-06,385306.7290098128
2.2255650405267526e-07,-5.389804135064562e-06,1.3258407487079352e-06,1.3259103857847423e-06,387806.61695155484
-3.533841703254349e-06,-2.6739990055869327e-06,1.1937299695686027e-06,1.1937363947378082e-06,390306.7506545311
-7.985125428491679e-07,3.351207227047906e-06,1.3686586582818187e-06,1.3686228302160687e-06,392806.6667224805
-1.9844848851812637e-06,8.125778510794946e-06,1.1776733109184526e-06,1.1776963355344504e-06,395306.71060167416
1.5805725534384975e-06,-3.4450846939045458e-06,1.5149594220479424e-06,1.5149241713570953e-06,397806.73053104925
-4.454946353809106e-06,4.202856608983747e-06,1.6070440518268952e-06,1.6069551599741956e-06,400306.73464517656
7.089411459053103e-06,4.017117884868237e-06,1.1022143854472264e-06,1.1022714187908657e-06,402806.68863345025
2.592669766401196e-07,4.2938727333761374e-06,1.6814669022692041e-06,1.6814145996152435e-06,405306.7745643749
-7.024300513059958e-08,2.349454311083022e-06,1.2284854895169401e-06,1.228431082506206e-06,407806.7912780795
1.5678443728666545e-06,9.025231045851273e-06,1.2243415255634417e-06,1.2243451050444454e-06,410306.77053902607
6.10790102226857e-06,2.4369810830941606e-06,1.5208555085125173e-06,1.5211081766277617e-06,412806.16060223646
-2.0815864920366285e-06,2.4276266632965108e-06,2.145738854298844e-06,2.1456450181992085e-06,415308.8833887148
-6.359913998180754e-06,-6.4630044968940475e-06,1.137655799510335e-06,1.1376696662297047e-06,417808.78676629945
-1.2809509228829011e-06,-2.6325917434985037e-06,1.193585249022628e-06,1.1935785469084998e-06,420308.7767366723
-5.002648382373989e-06,1.748313849238441e-06,1.1879557071141792e-06,1.1879780558679225e-06,422808.85600960575
2.320614643818966e-06,9.05052562722244e-06,1.2094063309536982e-06,1.2093877556389707e-06,425308.78158754355
-8.676960686189006e-07,5.7170630654916095e-06,1.508996305666599e-06,1.509013869283368e-06,427808.899022719
-5.003134348609366e-06,-1.3338651054698178e-06,1.3215442142847844e-06,1.3216002106642495e-06,430308.87360099115
2.035362012229505e-06,4.959507928379459e-06,1.6759618133483957e-06,1.6760677362175737e-06,432808.8071118294
-1.8109901585560087e-07,-9.313834813928848e-06,1.0477353314688095e-06,1.047797117390057e-06,435308.84795881185
-4.043506434835957e-06,-4.177544868375003e-08,1.335924392557949e-06,1.3359025239987701e-06,437808.8022952156
4.155403437877042e-06,-8.000098427992749e-06,1.3641465077520478e-06,1.3640901254365212e-06,440308.82246969134
-7.97238934879612e-06,-1.3651264988342949e-06,1.93862775222053e-06,1.9385686888308943e-06,442808.8603621563
3.221059903096672e-06,-2.4731232331362334e-06,1.256752666786199e-06,1.256779123537786e-06,445308.9188228991
-4.559378048161777e-06,1.591562100281027e-06,1.3229768176278983e-06,1.3229736505811112e-06,447808.9091883326
5.970732374318044e-06,5.499958931156872e-06,1.233833599147698e-06,1.2337265601891058e-06,450308.9041629662
1.9355857119534805e-06,1.0763084970181218e-06,1.3654953104424754e-06,1.36554672490828e-06,452808.8562142773
2.871958085925357e-06,4.545670157539637e-06,1.432187140245645e-06,1.4322054237567984e-06,455308.85293319076
-4.2598148491952905e-06,-6.970156398598188e-06,1.1113892146059501e-06,1.1113837376005896e-06,457808.9115094424
-1.9726984160378826e-06,5.124654460581795e-06,1.2206766166613522e-06,1.2206377757424213e-06,460308.9241892066
7.533313395063544e-06,3.697156225487531e-06,1.106727882724173e-06,1.1067549396736127e-06,462808.90980185725
6.667166484469094e-06,-5.4420810418694566e-06,1.2049321114697298e-06,1.2049860426970786e-06,465308.92004643835
-4.461100557110613e-06,3.007009896216809e-06,1.2618071756993939e-06,1.261820294568766e-06,467808.956382825
7.145426066714518e-06,4.413884301800671e-06,1.3794550793465859e-06,1.379485380691777e-06,470308.9304788528
2.331312573007106e-06,-4.334935493206594e-06,1.1254390119349052e-06,1.125462012332653e-06,472808.8910707193
2.8433893692569987e-06,-1.3887150860681705e-06,1.0643554382646909e-06,1.0643027229597392e-06,475308.9615372395
-6.758329360413816e-06,1.8997389576098707e-06,1.1276039933129772e-06,1.1276588899363683e-06,477808.937367263
6.243737798827111e-06,-4.904448870114735e-06,1.171420051782161e-06,1.171462837528566e-06,480308.99404895335
-6.186366607417784e-06,-6.175110601373775e-06,1.166738761153848e-06,1.1667240429915801e-06,482808.961772287
2.9562032897297275e-06,4.900575949492815e-06,1.6903520873453962e-06,1.6903442758036614e-06,485308.94844967994
-4.075180405970732e-06,5.959492093112869e-06,1.2112053644926114e-06,1.2111764602913322e-06,487809.0205819252
8.793191614360518e-06,1.9580967447798954e-06,1.3814489052619958e-06,1.3814921864674316e-06,490309.0379896286
-6.395173996234305e-06,6.316574616708939e-07,1.1119441137783438e-06,1.111976889856739e-06,492809.0659433857
3.359042822165967e-06,4.1935677676140655e-06,1.1872277628811702e-06,1.1871785958994499e-06,495308.9992870466
-2.9413016442589428e-06,-6.356528086094846e-06,1.4768157661144206e-06,1.4767462209942745e-06,497808.95323497866
1.617543135096701e-06,-4.7430861916725644e-06,1.1604069527675137e-06,1.160432909079941e-06,500309.06881955283
-9.229121242829672e-06,1.9247604607730903e-06,1.2862886375091132e-06,1.2862869798256246e-06,502809.043379721
1.9956222896182187e-06,9.096750961785265e-06,1.2008080324514297e-06,1.2007880913914695e-06,505309.0728960661
-1.692251695976383e-06,2.3436928929688635e-06,1.3262733841267144e-06,1.3262273284957482e-06,507809.07280314795
8.031146380515502e-06,-1.0917762309731793e-06,1.1338799635633658e-06,1.1338973126397956e-06,510309.0660887586
-2.923424116059762e-06,-1.1908909594635894e-06,1.2243355467193214e-06,1.2243251796973415e-06,512809.07133682066
6.245788584925408e-06,3.0614949887489316e-06,1.328850932865405e-06,1.328828554068668e-06,515309.079352312
-3.7595287382104665e-06,4.7436035555309584e-06,1.0968619803817075e-06,1.0968837794864448e-06,517809.1782966096
5.383530627398315e-06,6.537142352052511e-06,1.406193214937303e-06,1.4062400444691173e-06,520309.121614516
-1.1347103567709124e-06,-7.203176219608483e-06,1.3513128774165199e-06,1.351287358187634e-06,522809.13942909555
-8.238319137139104e-06,3.4475891323737537e-07,1.6519436672920941e-06,1.6519042077936346e-06,525309.1183810056
1.2536860843957112e-06,-3.650653029903316e-07,1.2482103318412239e-06,1.2481062708133293e-06,527809.1072513962
-6.450107491060631e-06,-3.5620493285288782e-06,1.2802587579054283e-06,1.2802574715751062e-06,530309.1090471364
-1.014282433923683e-06,6.779987159118254e-07,1.4537193143483636e-06,1.4536698579539982e-06,532809.1430394714
-7.831180555445918e-06,-2.8366488090845796e-06,1.3101392459544504e-06,1.3101589448477996e-06,535309.1323497524
4.138677980265711e-06,-2.0179806300196383e-06,1.3878148169595986e-06,1.3878251036098616e-06,537809.1959032634
-6.250490439202312e-06,-5.104541231426654e-06,1.3817750873256348e-06,1.3818437574160362e-06,540309.1984128912
-4.412177570817129e-06,-1.4750768653361134e-06,1.1762272530259263e-06,1.1762025153629362e-06,542809.0897354499
-5.228587114773086e-06,-6.322906987529683e-06,1.191509815977187e-06,1.1915079737524803e-06,545309.2008072697
-6.512160642264732e-06,4.795914347438834e-06,1.4822789545479438e-06,1.4823268268918796e-06,547809.1981412191
2.447719435072354e-06,9.007133214555313e-06,1.7174534517562241e-06,1.7174764847471973e-06,550309.2018041806
6.77756106362193e-06,-3.6952790761064063e-06,1.0429388213907078e-06,1.043006455605218e-06,552809.231325939
-2.5006133376813057e-06,-7.664028278116844e-06,1.311939427093524e-06,1.3119352544230452e-06,555309.2197788387
-7.87886846308032e-06,2.6876109924343703e-06,1.1946097861342751e-06,1.194601422266212e-06,557809.205887124
6.795008446646144e-06,1.0993560009679461e-06,1.3875971867382144e-06,1.3875930155187738e-06,560309.2272619139
-7.058594086467678e-06,-4.827962808710568e-06,1.312679050304385e-06,1.3126340827661257e-06,562809.2671840829
-2.8317582973449986e-06,-3.5452052287829245e-07,1.331044844543556e-06,1.3310889941168911e-06,565309.213080403
-7.1690260793587385e-06,6.0961409611002775e-06,1.045427309803978e-06,1.0453799117819317e-06,567809.2666338797
1.8684119405272703e-06,7.96340160014759e-06,1.9901042845652904e-06,1.990109477921402e-06,570309.243409476
3.4852939702617538e-06,1.229613923865487e-06,1.4694208102614564e-06,1.469411049160695e-06,572809.2456888208
5.884914735679897e-06,-9.969821179166592e-07,1.9590438064275556e-06,1.959059236446245e-06,575309.277133758
-2.1257459037272447e-06,-3.2888152840334893e-06,3.0882393705678486e-06,3.0881755843803765e-06,577809.2247381887
4.1100251586788245e-06,-7.541994253947812e-06,1.2483326931711766e-06,1.2482954970189666e-06,580309.2667981731
-3.225095824610593e-06,6.035153182452523e-07,1.6784663637931635e-06,1.6783752301547201e-06,582809.2884716309
4.500478982695799e-07,-1.0742072796161344e-06,1.2032799075253597e-06,1.2032563961135473e-06,585309.3037493852
4.4324678224901406e-06,5.896806928595632e-06,1.32660069902421e-06,1.3265923855353112e-06,587809.3193248815
1.6249816412100507e-06,-6.521413327878557e-06,1.1632093823245153e-06,1.1632334502555536e-06,590309.2986507546
-4.511476467099465e-06,4.893564386001505e-06,1.5196555059704235e-06,1.5196826245324444e-06,592809.3098322344
8.546763991414502e-06,1.1621082851352304e-06,1.2828048904211297e-06,1.2827746510207579e-06,595309.349780724
-2.0176290632174597e-06,4.676408237829127e-08,1.1801969003775553e-06,1.1802385314202967e-06,597809.3876971558
-1.4172814202076128e-07,2.5525338937576136e-07,1.2369680753865406e-06,1.2369034277101196e-06,600309.3587001984
-5.760560847295196e-07,-2.0093717596127868e-06,1.1978235114253213e-06,1.197784573616041e-06,602809.3557556391
3.191910031081114e-06,-1.5455948674138842e-06,1.3867066529140917e-06,1.386741269878876e-06,605309.2439058269
-5.008626699633114e-06,-4.25967569009407e-06,1.305821731238677e-06,1.3058198106291182e-06,607809.3566881509
1.6539572527591517e-06,-2.363954931389365e-06,1.677663071754029e-06,1.6777125259696628e-06,610309.4198647126
-1.1284803859968752e-06,1.940728143705488e-06,1.3910159035480543e-06,1.3910009045755894e-06,612809.3552632714
-5.245617303615881e-06,8.035409474206518e-07,1.9969052211641873e-06,1.9968395556756525e-06,615309.4354562035
3.5011740547477198e-06,5.077314950459323e-07,1.1799041079110234e-06,1.179846959262483e-06,617809.4075672601
-3.1824505102333066e-06,3.441188322568309e-06,1.4709469212291915e-06,1.4709239716694934e-06,620309.4137711951
3.900885456972324e-06,-2.0979197165444302e-06,4.961407485481774e-06,4.9614354397129976e-06,622809.3737472396
2.0398759956344645e-06,8.669346373306322e-06,1.1808745046205415e-06,1.1808365585711084e-06,625309.400812543
1.9700768518753713e-06,-1.2818064566363628e-06,1.1171654363905591e-06,1.117184797111983e-06,627809.4090508515
-1.7903363640078416e-07,5.127304708407267e-06,1.4709407959903207e-06,1.4709517407483456e-06,630309.4546295346
1.6958500966486379e-06,-7.082614401698456e-06,1.1198591724048642e-06,1.1198218908045643e-06,632809.4473927564
8.715734087015268e-07,2.3199308008338518e-06,1.176254400752723e-06,1.1762498043168571e-06,635309.4622381766
-7.519366421706066e-06,-2.771984012476396e-06,1.2506936312810259e-06,1.2508176185816583e-06,637809.4670445747
1.1019441432621848e-06,-1.9043455065747818e-06,3.78557474557355e-06,3.785915806559403e-06,640309.4960395659
-9.391642775608258e-07,2.1316937638350637e-06,2.5361966813184815e-06,2.5361165872969e-06,642809.1588960565
8.716375399022322e-06,-1.6247979230133324e-07,1.3095221396993069e-06,1.3095828001993956e-06,645309.4981946463
-8.345876157705163e-07,1.5452305052566248e-06,1.4371532464967243e-06,1.4371124549274927e-06,647809.5357303757
-1.425185879254179e-07,-3.781882073403896e-06,4.595061312049121e-06,4.5951538310018436e-06,650309.5584082804
-5.390121571792547e-06,3.696881194095803e-07,1.4612471183637199e-06,1.4612967196417434e-06,652809.510411663
4.250121880856493e-06,9.587008862935747e-07,1.0372826162556649e-06,1.037250916846071e-06,655309.5071826538
-8.203473928465033e-06,9.32067952439073e-07,1.143496830923609e-06,1.1434775727451972e-06,657809.536967922
3.885726200964213e-06,-3.969718387232692e-06,1.6208368079926786e-06,1.6206779840889007e-06,660309.6040779412
-3.6736776853129214e-06,-2.067721978328151e-06,1.4901216491107682e-06,1.4900683034691527e-06,662809.526166618
4.762239112885197e-06,-5.386333590519428e-06,1.0843039343203038e-06,1.0842876070179355e-06,665309.524785925
-3.7388763604852606e-06,5.118875847918747e-06,1.4430011248502615e-06,1.4430148257229366e-06,667809.5940091129
7.171565270025391e-06,6.928513867755894e-06,2.6744175407598176e-06,2.6743785275833646e-06,670309.6052646125
9.11794381614622e-06,3.185551628420396e-06,2.2258950167169963e-06,2.225914303238832e-06,672809.5929459658
2.3030635319537557e-06,-7.1663925109927385e-06,1.5871750927715213e-06,1.5871658091926985e-06,675309.5929723189
-7.734119752783811e-06,4.728624460161932e-06,1.6879963373683587e-06,1.6879621191169186e-06,677809.645083722
-4.690539583907275e-06,8.515139715365912e-06,1.6939715168860933e-06,1.693891823408011e-06,680309.6081330407
5.314463423764927e-06,3.6555278499404057e-06,1.6640554911897757e-06,1.664035559560126e-06,682809.6162416801
-1.1010957017540142e-06,-5.6583110035015594e-06,1.451296670266172e-06,1.4512528656670535e-06,685309.6349551432
-5.101374629498468e-07,-1.9712221565284416e-06,1.4574249284669087e-06,1.4573886680696869e-06,687809.5709960107
-4.1325723485142863e-07,6.692830942856265e-06,1.4938822800268155e-06,1.4939472704666209e-06,690309.6562009786
3.897090838178734e-06,-4.564953372173764e-06,1.5885871658671714e-06,1.5886433633821122e-06,692809.6239764679
7.438339894948476e-08,6.708468276090585e-06,1.6521004768948116e-06,1.6520861185866883e-06,695309.7154688165
-1.8608449811555962e-06,2.005797500962885e-06,1.3100452997354517e-06,1.3101117292609264e-06,697809.7672623177
-7.282923182165336e-07,1.4202437579773837e-06,1.427328024492363e-06,1.4273453383920287e-06,700309.64089454
1.4923067652532086e-06,-3.44200435690693e-06,1.608883870149367e-06,1.6089135461019266e-06,702809.6683350931
4.1576093276208695e-06,5.69144433434703e-06,3.102114023225577e-06,3.102073107349298e-06,705309.730084164
5.834393217525837e-06,-6.619887899550606e-06,1.7690302139681838e-06,1.7690453056726056e-06,707809.7464668186
-7.045358700640586e-07,2.41765201938427e-06,2.5667388667197083e-06,2.566766905064353e-06,710309.7554016096
-7.051815781567455e-07,-6.24329273884987e-06,1.6037869499926364e-06,1.6038721249490959e-06,712809.746436443
-1.231950979261034e-06,3.966400163045787e-06,1.4990890141268245e-06,1.4991209365492546e-06,715309.6735320726
-3.6172570834181754e-07,3.45000813941655e-06,1.2881181049037626e-06,1.2881362392739161e-06,717809.764322867
5.3400271640529815e-06,-5.514885642860216e-06,1.3783241965645183e-06,1.3782966343955678e-06,720309.7594547047
-6.503814948248088e-06,-6.269371455896888e-07,3.923973761266209e-06,3.9239242169534165e-06,722809.717143401
5.8688667200363125e-06,-2.048853640501768e-06,1.623760840268715e-06,1.6237616165133965e-06,725309.760604585
-5.271693296458082e-06,4.30810307909535e-06,1.4846447589728083e-06,1.4845732447486396e-06,727809.8174377743
3.4139676515619957e-06,-5.332968024434955e-07,5.520416027940986e-06,5.520630590227112e-06,730309.7513056707
-8.5147647989815e-06,-2.080716744350495e-06,1.7291363425152163e-06,1.7291617619481826e-06,732809.763478766
-9.023648874444664e-07,-4.407352504442787e-07,1.4834372222751207e-06,1.4835878205398634e-06,735309.8345928689
-2.4081345614579765e-06,8.920853607147581e-06,1.1752692913551386e-06,1.1752917188825635e-06,737809.7775829211
6.6085913014570855e-06,7.019868395661511e-06,1.2318039362893355e-06,1.2318850795599671e-06,740309.7934136421
-3.008089724496166e-07,-1.879332218331753e-06,2.1129584522745204e-06,2.113076743479584e-06,742809.8145491367
1.3778446021250856e-06,7.0703023830462215e-06,1.2628632529637155e-06,1.2628278257301748e-06,745309.8228807317
